Version beta : les données sont présentées en l’état et ne sont pas toutes fiables, certaines devant encore être améliorées
code_insee;nom_com;code_dep;code_reg;nbr;type;inel_hd;elig_hd05;elig_hd3;elig_hd8;elig_thd30;elig_thd100;elig_thd1g;date
85222;Saint-Gilles-Croix-de-Vie;85;52;10434;logloc;0;0;0;8727;1707;0;0;2019-09-30
57053;Bassing;57;44;71;logloc;0;0;0;11;0;0;60;2019-09-30
71406;Saint-Didier-en-Brionnais;71;27;96;logloc;0;0;0;96;0;0;0;2019-09-30
08154;Estrebay;08;44;47;logloc;0;0;0;47;0;0;0;2019-09-30
59325;Jolimetz;59;32;407;logloc;0;0;0;98;0;0;309;2019-09-30
02290;Essômes-sur-Marne;02;32;1385;logloc;0;0;0;134;0;0;1251;2019-09-30
19243;Saint-Sornin-Lavolps;19;75;618;logloc;0;0;0;602;16;0;0;2019-09-30
17059;Bourgneuf;17;75;612;logloc;0;0;0;179;188;0;245;2019-09-30
30327;Tharaux;30;76;55;logloc;0;0;0;55;0;0;0;2019-09-30
50135;Clitourps;50;28;107;logloc;0;0;0;107;0;0;0;2019-09-30
29152;Motreff;29;53;457;logloc;0;0;0;383;0;0;74;2019-09-30
74146;Larringes;74;84;654;logloc;0;0;0;566;88;0;0;2019-09-30
18285;Villeneuve-sur-Cher;18;24;241;logloc;0;0;0;140;101;0;0;2019-09-30
60588;Saint-Maur;60;32;244;logloc;0;0;0;0;16;0;228;2019-09-30
61415;Saint-Léger-sur-Sarthe;61;28;175;logloc;0;0;0;175;0;0;0;2019-09-30
35355;Vieux-Vy-sur-Couesnon;35;53;633;logloc;0;0;0;631;2;0;0;2019-09-30
27072;Bois-Jérôme-Saint-Ouen;27;28;349;logloc;0;0;0;108;241;0;0;2019-09-30
63238;Montfermy;63;84;59;logloc;0;0;0;59;0;0;0;2019-09-30
34286;Saint-Privat;34;76;388;logloc;0;0;0;225;158;0;5;2019-09-30
77241;Juilly;77;11;754;logloc;0;0;0;0;754;0;0;2019-09-30
02731;Le Sourd;02;32;84;logloc;0;0;0;19;65;0;0;2019-09-30
87094;Meilhac;87;75;67;logloc;0;0;0;58;9;0;0;2019-09-30
45223;Nesploy;45;24;230;logloc;0;0;0;100;130;0;0;2019-09-30
22176;Plédran;22;53;4142;logloc;560;0;0;2996;535;0;51;2019-09-30
18178;La Perche;18;24;200;logloc;0;0;0;200;0;0;0;2019-09-30
43154;Pradelles;43;84;562;logloc;0;0;0;214;348;0;0;2019-09-30
10195;Lhuître;10;44;143;logloc;0;0;0;47;96;0;0;2019-09-30
72233;Peray;72;52;27;logloc;0;0;0;27;0;0;0;2019-09-30
06083;Menton;06;93;32814;logloc;175;0;0;4815;691;610;26523;2019-09-30
80227;Croixrault;80;32;204;logloc;0;0;0;204;0;0;0;2019-09-30
02241;La Croix-sur-Ourcq;02;32;58;logloc;0;0;0;58;0;0;0;2019-09-30
60307;Heilles;60;32;284;logloc;0;0;0;6;0;0;278;2019-09-30
02212;Condren;02;32;339;logloc;0;0;0;11;0;0;328;2019-09-30
22131;Loguivy-Plougras;22;53;826;logloc;0;0;0;820;6;0;0;2019-09-30
02681;Saint-Gobert;02;32;169;logloc;0;0;0;166;3;0;0;2019-09-30
25346;Longeville;25;27;98;logloc;0;0;0;98;0;0;0;2019-09-30
33543;Verdelais;33;75;530;logloc;0;0;0;239;8;0;283;2019-09-30
67025;Beinheim;67;44;1093;logloc;0;0;0;294;251;0;548;2019-09-30
10173;Isle-Aumont;10;44;223;logloc;0;0;0;223;0;0;0;2019-09-30
32456;Tudelle;32;76;2;logloc;0;0;0;2;0;0;0;2019-09-30
73159;Les Mollettes;73;84;356;logloc;0;0;0;278;78;0;0;2019-09-30
81307;Valdurenque;81;76;449;logloc;0;0;0;137;312;0;0;2019-09-30
63235;Montcel;63;84;260;logloc;0;0;0;232;28;0;0;2019-09-30
40322;Uza;40;75;152;logloc;0;0;0;115;37;0;0;2019-09-30
97133;Vieux-Fort;971;01;1687;logloc;828;28;40;507;284;0;0;2019-09-30
02233;Cramaille;02;32;79;logloc;0;0;0;79;0;0;0;2019-09-30
17136;Croix-Chapeau;17;75;633;logloc;0;0;0;44;0;0;589;2019-09-30
25218;Épenouse;25;27;71;logloc;0;0;0;71;0;0;0;2019-09-30
53264;Thorigné-en-Charnie;53;52;135;logloc;0;0;0;80;17;0;38;2019-09-30
88381;Relanges;88;44;139;logloc;0;0;0;139;0;0;0;2019-09-30
54475;Saint-Germain;54;44;86;logloc;0;0;0;4;0;0;82;2019-09-30
51544;Sommepy-Tahure;51;44;362;logloc;0;0;0;108;254;0;0;2019-09-30
21288;Frôlois;21;27;201;logloc;0;0;0;66;135;0;0;2019-09-30
27671;Vannecrocq;27;28;91;logloc;0;0;0;91;0;0;0;2019-09-30
11124;Durban-Corbières;11;76;556;logloc;0;0;0;512;44;0;0;2019-09-30
11305;Quintillan;11;76;76;logloc;0;0;0;73;3;0;0;2019-09-30
74242;Saint-Jorioz;74;84;4131;logloc;0;0;0;2681;335;0;1115;2019-09-30
54497;Saxon-Sion;54;44;50;logloc;0;0;0;46;0;0;4;2019-09-30
54221;Gerbécourt-et-Haplemont;54;44;110;logloc;0;0;0;110;0;0;0;2019-09-30
53142;Madré;53;52;316;logloc;0;0;0;316;0;0;0;2019-09-30
54539;Vacqueville;54;44;148;logloc;0;0;0;148;0;0;0;2019-09-30
66099;Llauro;66;76;268;logloc;0;0;0;268;0;0;0;2019-09-30
52228;Grandchamp;52;44;56;logloc;0;0;0;1;55;0;0;2019-09-30
19013;Aubazines;19;75;307;logloc;0;0;0;142;165;0;0;2019-09-30
02231;Couvron-et-Aumencourt;02;32;439;logloc;0;0;0;18;0;0;421;2019-09-30
77251;Lieusaint;77;11;7766;logloc;16;0;0;1812;1395;893;3650;2019-09-30
68288;Ruederbach;68;44;185;logloc;0;0;0;35;0;0;150;2019-09-30
73013;Albiez-Montrond;73;84;1137;logloc;0;0;0;1137;0;0;0;2019-09-30
76040;Autigny;76;28;107;logloc;0;0;0;96;11;0;0;2019-09-30
40198;Morganx;40;75;97;logloc;0;0;0;97;0;0;0;2019-09-30
74288;Valleiry;74;84;2594;logloc;0;0;0;2017;577;0;0;2019-09-30
55108;Chaumont-sur-Aire;55;44;82;logloc;0;0;0;82;0;0;0;2019-09-30
02442;Loupeigne;02;32;57;logloc;0;0;0;4;0;0;53;2019-09-30
39229;Fontainebrux;39;27;98;logloc;0;0;0;98;0;0;0;2019-09-30
79196;Oiron;79;75;1281;logloc;0;0;0;783;498;0;0;2019-09-30
67038;Bietlenheim;67;44;159;logloc;0;0;0;35;0;0;124;2019-09-30
43137;Monistrol-sur-Loire;43;84;5023;logloc;29;0;0;801;85;0;4108;2019-09-30
12098;Estaing;12;76;464;logloc;0;0;0;125;339;0;0;2019-09-30
39577;Vincent-Froideville;39;27;207;logloc;0;0;0;207;0;0;0;2019-09-30
82137;Parisot;82;76;288;logloc;0;0;0;131;157;0;0;2019-09-30
62368;Gaudiempré;62;32;98;logloc;0;0;0;2;0;0;96;2019-09-30
64108;Bellocq;64;75;487;logloc;0;0;0;285;202;0;0;2019-09-30
2A019;Arbori;2A;94;75;logloc;0;0;0;75;0;0;0;2019-09-30
02791;Veslud;02;32;161;logloc;0;0;0;161;0;0;0;2019-09-30
81076;Cuq-Toulza;81;76;228;logloc;0;0;0;131;97;0;0;2019-09-30
51362;Merfy;51;44;280;logloc;0;0;0;172;108;0;0;2019-09-30
70530;Vellechevreux-et-Courbenans;70;27;80;logloc;0;0;0;39;41;0;0;2019-09-30
41113;Lavardin;41;24;204;logloc;0;0;0;111;93;0;0;2019-09-30
82041;Cazals;82;76;111;logloc;0;0;0;37;74;0;0;2019-09-30
57697;Vasperviller;57;44;168;logloc;0;0;0;8;0;0;160;2019-09-30
19111;Laval-sur-Luzège;19;75;105;logloc;0;0;0;105;0;0;0;2019-09-30
06067;Gorbio;06;93;657;logloc;0;0;0;390;267;0;0;2019-09-30
28038;Béthonvilliers;28;24;82;logloc;0;0;0;82;0;0;0;2019-09-30
78475;Osmoy;78;11;176;logloc;0;0;0;63;113;0;0;2019-09-30
11250;Montjoi;11;76;46;logloc;0;0;0;46;0;0;0;2019-09-30
66208;Théza;66;76;1027;logloc;0;0;0;623;404;0;0;2019-09-30
39355;Montigny-lès-Arsures;39;27;176;logloc;0;0;0;176;0;0;0;2019-09-30
25623;Villers-Chief;25;27;64;logloc;0;0;0;64;0;0;0;2019-09-30
12222;Saint-Félix-de-Sorgues;12;76;161;logloc;0;0;0;10;151;0;0;2019-09-30
17241;Montguyon;17;75;956;logloc;0;0;0;607;349;0;0;2019-09-30
56250;Théhillac;56;53;341;logloc;0;0;0;160;181;0;0;2019-09-30
77202;La Genevraye;77;11;362;logloc;0;0;0;208;154;0;0;2019-09-30
77156;Darvault;77;11;457;logloc;0;0;0;212;244;0;1;2019-09-30
24148;Cunèges;24;75;197;logloc;0;0;0;57;140;0;0;2019-09-30
25176;Courvières;25;27;151;logloc;0;0;0;19;0;0;132;2019-09-30
60404;Mogneville;60;32;555;logloc;0;0;0;22;0;0;533;2019-09-30
48119;Prévenchères;48;76;361;logloc;0;0;0;361;0;0;0;2019-09-30
53033;La Boissière;53;52;33;logloc;0;0;0;33;0;0;0;2019-09-30
57331;Hombourg-Budange;57;44;244;logloc;11;0;0;232;1;0;0;2019-09-30
10388;Turgy;10;44;33;logloc;0;0;0;25;8;0;0;2019-09-30
02653;Romeny-sur-Marne;02;32;512;logloc;0;0;0;268;0;0;244;2019-09-30
33517;Soussans;33;75;779;logloc;0;0;0;745;0;0;34;2019-09-30
39461;Rix;39;27;45;logloc;0;0;0;45;0;0;0;2019-09-30
27109;Bray;27;28;164;logloc;0;0;0;164;0;0;0;2019-09-30
25592;Vaux-et-Chantegrue;25;27;355;logloc;0;0;0;12;0;0;343;2019-09-30
53182;Port-Brillet;53;52;1157;logloc;0;0;0;647;510;0;0;2019-09-30
05073;Lazer;05;93;160;logloc;0;0;0;151;9;0;0;2019-09-30
57734;Voyer;57;44;219;logloc;0;0;0;17;0;0;202;2019-09-30
71462;Saint-Maurice-en-Rivière;71;27;270;logloc;0;0;0;270;0;0;0;2019-09-30
86102;Frozes;86;75;243;logloc;0;0;0;243;0;0;0;2019-09-30
02480;Mesbrecourt-Richecourt;02;32;152;logloc;0;0;0;2;2;0;148;2019-09-30
26096;Clérieux;26;84;1351;logloc;31;0;0;1214;7;0;99;2019-09-30
26122;Espenel;26;84;128;logloc;0;0;0;125;3;0;0;2019-09-30
08341;Poix-Terron;08;44;340;logloc;0;0;0;64;276;0;0;2019-09-30
18092;Farges-en-Septaine;18;24;471;logloc;0;0;0;285;186;0;0;2019-09-30
76076;Bénarville;76;28;106;logloc;0;0;0;105;1;0;0;2019-09-30
41209;Saint-Firmin-des-Prés;41;24;401;logloc;0;0;0;401;0;0;0;2019-09-30
74197;Nangy;74;84;842;logloc;0;0;0;390;452;0;0;2019-09-30
39329;Mièges;39;27;92;logloc;0;0;0;92;0;0;0;2019-09-30
81289;Soual;81;76;1330;logloc;0;0;0;887;443;0;0;2019-09-30
25631;Vorges-les-Pins;25;27;287;logloc;1;0;0;35;126;0;125;2019-09-30
50074;Brécey;50;28;1526;logloc;0;0;0;583;163;0;780;2019-09-30
71044;Bosjean;71;27;218;logloc;0;0;0;218;0;0;0;2019-09-30
73326;Vimines;73;84;1100;logloc;0;0;0;987;113;0;0;2019-09-30
04092;La Garde;04;93;19;logloc;0;0;0;19;0;0;0;2019-09-30
11247;Monthaut;11;76;29;logloc;0;0;0;29;0;0;0;2019-09-30
67045;Bischoffsheim;67;44;1560;logloc;0;0;0;1556;4;0;0;2019-09-30
97124;Saint-Claude;971;01;16884;logloc;9697;367;1564;4477;779;0;0;2019-09-30
65262;Larreule;65;76;211;logloc;0;0;0;211;0;0;0;2019-09-30
02469;Marly-Gomont;02;32;253;logloc;0;0;0;117;136;0;0;2019-09-30
85304;Vouillé-les-Marais;85;52;399;logloc;0;0;0;399;0;0;0;2019-09-30
25466;Pouilley-Français;25;27;267;logloc;0;0;0;267;0;0;0;2019-09-30
54188;Faulx;54;44;574;logloc;0;0;0;48;0;0;526;2019-09-30
59553;Santes;59;32;2884;logloc;79;0;0;813;1992;0;0;2019-09-30
57405;Lindre-Haute;57;44;32;logloc;0;0;0;30;0;0;2;2019-09-30
10440;Voigny;10;44;116;logloc;0;0;0;2;114;0;0;2019-09-30
65355;Paréac;65;76;40;logloc;0;0;0;40;0;0;0;2019-09-30
77255;Livry-sur-Seine;77;11;1362;logloc;21;0;0;1171;170;0;0;2019-09-30
33525;Tauriac;33;75;697;logloc;0;0;0;518;179;0;0;2019-09-30
42312;La Tourette;42;84;364;logloc;0;0;0;63;1;0;300;2019-09-30
16375;Suaux;16;75;528;logloc;0;0;0;528;0;0;0;2019-09-30
54137;Cons-la-Grandville;54;44;276;logloc;0;0;0;177;99;0;0;2019-09-30
62233;Conchil-le-Temple;62;32;488;logloc;0;0;0;215;273;0;0;2019-09-30
01447;Villereversure;01;84;764;logloc;0;0;0;524;240;0;0;2019-09-30
37023;Beaumont-Village;37;24;173;logloc;0;0;0;117;56;0;0;2019-09-30
42260;Saint-Martin-la-Sauveté;42;84;701;logloc;0;0;0;106;64;0;531;2019-09-30
74055;Challonges;74;84;303;logloc;0;0;0;301;2;0;0;2019-09-30
57725;Vittersbourg;57;44;179;logloc;0;0;0;6;0;0;173;2019-09-30
71472;Saint-Prix;71;27;233;logloc;0;0;0;180;53;0;0;2019-09-30
50218;Granville;50;28;10474;logloc;0;0;11;8432;1999;0;32;2019-09-30
83057;Flassans-sur-Issole;83;93;1887;logloc;0;0;0;1779;108;0;0;2019-09-30
62300;Équihen-Plage;62;32;1698;logloc;0;0;0;435;0;0;1263;2019-09-30
03096;Deneuille-lès-Chantelle;03;84;78;logloc;0;0;0;78;0;0;0;2019-09-30
32442;Terraube;32;76;96;logloc;0;0;0;26;70;0;0;2019-09-30
31533;Saubens;31;76;1107;logloc;0;0;0;1107;0;0;0;2019-09-30
52227;Graffigny-Chemin;52;44;139;logloc;0;0;0;39;100;0;0;2019-09-30
39508;Sellières;39;27;519;logloc;0;0;0;129;390;0;0;2019-09-30
83076;Mazaugues;83;93;515;logloc;0;0;0;417;98;0;0;2019-09-30
58297;Trois-Vèvres;58;27;155;logloc;0;0;0;155;0;0;0;2019-09-30
62724;Rouvroy;62;32;4203;logloc;0;0;0;556;43;0;3604;2019-09-30
65315;Monléon-Magnoac;65;76;259;logloc;0;0;0;259;0;0;0;2019-09-30
50253;Huisnes-sur-Mer;50;28;143;logloc;0;0;0;143;0;0;0;2019-09-30
36227;Urciers;36;24;81;logloc;0;0;0;79;2;0;0;2019-09-30
76430;Mesnil-Follemprise;76;28;60;logloc;0;0;0;60;0;0;0;2019-09-30
05036;Châteauroux-les-Alpes;05;93;639;logloc;0;0;0;348;291;0;0;2019-09-30
09236;Prayols;09;76;230;logloc;0;0;0;230;0;0;0;2019-09-30
80390;Grivesnes;80;32;160;logloc;0;0;0;64;96;0;0;2019-09-30
68363;Werentzhouse;68;44;324;logloc;0;0;0;42;0;0;282;2019-09-30
74231;Saint-Eusèbe;74;84;259;logloc;0;0;0;259;0;0;0;2019-09-30
06160;Villeneuve-d'Entraunes;06;93;127;logloc;0;0;0;127;0;0;0;2019-09-30
78171;Condé-sur-Vesgre;78;11;669;logloc;0;0;0;614;0;0;55;2019-09-30
02717;Séry-lès-Mézières;02;32;294;logloc;0;0;0;1;0;0;293;2019-09-30
82011;Barry-d'Islemade;82;76;380;logloc;0;0;0;374;6;0;0;2019-09-30
35203;La Nouaye;35;53;123;logloc;0;0;0;123;0;0;0;2019-09-30
39247;Genod;39;27;50;logloc;0;0;0;50;0;0;0;2019-09-30
10185;Lagesse;10;44;105;logloc;0;0;0;75;30;0;0;2019-09-30
47297;Sembas;47;75;90;logloc;0;0;0;90;0;0;0;2019-09-30
10015;Aubeterre;10;44;145;logloc;0;0;0;136;9;0;0;2019-09-30
18111;Humbligny;18;24;124;logloc;0;0;0;124;0;0;0;2019-09-30
33187;Gironde-sur-Dropt;33;75;696;logloc;0;0;0;377;319;0;0;2019-09-30
77029;Beauvoir;77;11;101;logloc;0;0;0;0;101;0;0;2019-09-30
59457;Pérenchies;59;32;4046;logloc;0;0;0;531;294;0;3221;2019-09-30
07128;Lalouvesc;07;84;509;logloc;0;0;0;136;373;0;0;2019-09-30
01183;Guéreins;01;84;743;logloc;1;0;0;700;0;0;42;2019-09-30
27518;Saint-Aubin-sur-Quillebeuf;27;28;285;logloc;0;0;0;284;1;0;0;2019-09-30
54270;Hussigny-Godbrange;54;44;1808;logloc;0;0;0;1408;400;0;0;2019-09-30
25056;Besançon;25;27;82962;logloc;37;0;0;18551;2935;0;61439;2019-09-30
02329;Fourdrain;02;32;212;logloc;0;0;0;212;0;0;0;2019-09-30
88380;Rehaupal;88;44;138;logloc;0;0;0;56;82;0;0;2019-09-30
85300;Venansault;85;52;2317;logloc;0;0;0;1166;50;0;1101;2019-09-30
45250;Pers-en-Gâtinais;45;24;139;logloc;0;0;0;139;0;0;0;2019-09-30
57698;Vatimont;57;44;162;logloc;0;0;0;0;0;0;162;2019-09-30
64439;Ousse;64;75;703;logloc;0;0;0;470;171;0;62;2019-09-30
81009;Amarens;81;76;7;logloc;0;0;0;7;0;0;0;2019-09-30
31187;Fonsorbes;31;76;5513;logloc;0;0;0;4938;575;0;0;2019-09-30
68340;Ueberstrass;68;44;186;logloc;0;0;0;186;0;0;0;2019-09-30
76119;Bosc-Bérenger;76;28;81;logloc;0;0;0;81;0;0;0;2019-09-30
59550;Salomé;59;32;1508;logloc;0;0;0;358;0;0;1150;2019-09-30
2B194;Ortale;2B;94;57;logloc;0;0;0;57;0;0;0;2019-09-30
09173;Loubens;09;76;167;logloc;0;0;0;121;46;0;0;2019-09-30
40036;Bénesse-Maremne;40;75;1975;logloc;0;0;0;1765;210;0;0;2019-09-30
51178;Coupetz;51;44;38;logloc;0;0;0;38;0;0;0;2019-09-30
38509;La Tour-du-Pin;38;84;4285;logloc;0;0;0;3693;592;0;0;2019-09-30
62468;Humières;62;32;154;logloc;0;0;0;0;0;0;154;2019-09-30
57393;Lengelsheim;57;44;121;logloc;17;0;0;104;0;0;0;2019-09-30
69193;Saint-Cyr-sur-le-Rhône;69;84;734;logloc;0;0;0;550;1;183;0;2019-09-30
06050;Coursegoules;06;93;408;logloc;0;0;0;175;233;0;0;2019-09-30
05145;Saint-Jean-Saint-Nicolas;05;93;634;logloc;0;0;0;296;338;0;0;2019-09-30
16353;Saint-Sornin;16;75;425;logloc;0;0;0;425;0;0;0;2019-09-30
61248;Mantilly;61;28;438;logloc;0;0;0;294;144;0;0;2019-09-30
23065;Colondannes;23;75;241;logloc;0;0;0;162;79;0;0;2019-09-30
57052;Barst;57;44;523;logloc;0;0;0;245;9;0;269;2019-09-30
70013;Ambiévillers;70;27;78;logloc;0;0;0;12;66;0;0;2019-09-30
61446;Saint-Pierre-des-Loges;61;28;120;logloc;0;0;0;120;0;0;0;2019-09-30
35362;Le Tronchet;35;53;844;logloc;0;0;0;844;0;0;0;2019-09-30
80773;Vadencourt;80;32;45;logloc;0;0;0;37;8;0;0;2019-09-30
62867;Wacquinghen;62;32;106;logloc;0;0;0;106;0;0;0;2019-09-30
82151;Roquecor;82;76;298;logloc;0;0;0;152;146;0;0;2019-09-30
30347;Vestric-et-Candiac;30;76;599;logloc;0;0;0;599;0;0;0;2019-09-30
26264;Rémuzat;26;84;288;logloc;0;0;0;148;140;0;0;2019-09-30
61244;Mahéru;61;28;183;logloc;0;0;0;183;0;0;0;2019-09-30
52457;Saint-Vallier-sur-Marne;52;44;87;logloc;0;0;0;87;0;0;0;2019-09-30
73039;Belmont-Tramonet;73;84;245;logloc;0;0;0;223;22;0;0;2019-09-30
82141;Pommevic;82;76;290;logloc;0;0;0;111;179;0;0;2019-09-30
38189;Heyrieux;38;84;2533;logloc;0;0;0;972;498;0;1063;2019-09-30
24086;Castelnaud-la-Chapelle;24;75;436;logloc;0;0;0;412;24;0;0;2019-09-30
03015;Bagneux;03;84;170;logloc;0;0;0;169;1;0;0;2019-09-30
09178;Malegoude;09;76;27;logloc;0;0;0;27;0;0;0;2019-09-30
28180;Gilles;28;24;248;logloc;0;0;0;41;36;0;171;2019-09-30
65361;Peyrun;65;76;48;logloc;0;0;0;30;18;0;0;2019-09-30
86249;Saires;86;75;104;logloc;0;0;0;104;0;0;0;2019-09-30
86268;Tercé;86;75;488;logloc;0;0;0;488;0;0;0;2019-09-30
48153;Saint-Gal;48;76;60;logloc;0;0;0;60;0;0;0;2019-09-30
97311;Saint-Laurent-du-Maroni;973;03;8113;logloc;255;754;1783;4400;921;0;0;2019-09-30
22284;Saint-Connan;22;53;219;logloc;0;0;0;219;0;0;0;2019-09-30
33362;Sablons;33;75;654;logloc;0;0;0;638;16;0;0;2019-09-30
55423;Rembercourt-Sommaisne;55;44;178;logloc;0;0;0;178;0;0;0;2019-09-30
16236;Mouthiers-sur-Boëme;16;75;1163;logloc;0;0;0;770;393;0;0;2019-09-30
64533;Tardets-Sorholus;64;75;267;logloc;0;0;0;43;224;0;0;2019-09-30
39167;Cosges;39;27;212;logloc;0;0;0;212;0;0;0;2019-09-30
09104;Dalou;09;76;437;logloc;0;0;0;384;3;0;50;2019-09-30
14318;Graye-sur-Mer;14;28;373;logloc;0;0;0;46;0;0;327;2019-09-30
18197;Saint-Amand-Montrond;18;24;7696;logloc;0;0;0;7125;571;0;0;2019-09-30
69006;Amplepuis;69;84;3332;logloc;0;0;0;1186;73;2073;0;2019-09-30
32014;Augnax;32;76;71;logloc;0;0;0;71;0;0;0;2019-09-30
19077;Estivals;19;75;31;logloc;0;0;0;31;0;0;0;2019-09-30
73116;Fontcouverte-la-Toussuire;73;84;2531;logloc;0;0;0;2220;311;0;0;2019-09-30
32455;Troncens;32;76;16;logloc;0;0;0;16;0;0;0;2019-09-30
77144;Crèvecur-en-Brie;77;11;165;logloc;0;0;0;4;11;0;150;2019-09-30
25129;Chassagne-Saint-Denis;25;27;62;logloc;0;0;0;62;0;0;0;2019-09-30
60303;Hautbos;60;32;90;logloc;0;0;0;10;0;0;80;2019-09-30
62665;Le Ponchel;62;32;143;logloc;0;0;0;67;76;0;0;2019-09-30
27040;Barquet;27;28;235;logloc;0;0;0;235;0;0;0;2019-09-30
77361;Pierre-Levée;77;11;206;logloc;0;0;0;1;205;0;0;2019-09-30
42108;L'Hôpital-le-Grand;42;84;461;logloc;0;0;0;0;0;0;461;2019-09-30
18242;Sancoins;18;24;2182;logloc;0;0;0;1729;453;0;0;2019-09-30
89271;Moulins-en-Tonnerrois;89;27;102;logloc;0;0;0;102;0;0;0;2019-09-30
02605;Pleine-Selve;02;32;100;logloc;0;0;0;0;0;0;100;2019-09-30
25017;Amondans;25;27;52;logloc;0;0;0;52;0;0;0;2019-09-30
39121;Châtenois;39;27;172;logloc;0;0;0;172;0;0;0;2019-09-30
82165;Saint-Loup;82;76;201;logloc;0;0;0;74;127;0;0;2019-09-30
74291;Vanzy;74;84;180;logloc;0;0;0;178;2;0;0;2019-09-30
74077;Clarafond-Arcine;74;84;495;logloc;0;0;0;253;242;0;0;2019-09-30
09256;Saint-Bauzeil;09;76;25;logloc;0;0;0;25;0;0;0;2019-09-30
11405;Ventenac-en-Minervois;11;76;597;logloc;0;0;0;219;378;0;0;2019-09-30
10317;Les Riceys;10;44;962;logloc;0;0;0;678;284;0;0;2019-09-30
59518;Ruesnes;59;32;199;logloc;0;0;0;10;0;0;189;2019-09-30
51200;Cuis;51;44;246;logloc;0;0;0;246;0;0;0;2019-09-30
86109;Guesnes;86;75;166;logloc;0;0;0;114;52;0;0;2019-09-30
21281;Fontenelle;21;27;91;logloc;0;0;0;91;0;0;0;2019-09-30
38027;Barraux;38;84;727;logloc;0;0;0;386;0;0;341;2019-09-30
55254;Les Trois-Domaines;55;44;69;logloc;0;0;0;69;0;0;0;2019-09-30
86058;La Chapelle-Moulière;86;75;338;logloc;0;0;0;292;46;0;0;2019-09-30
26062;Brette;26;84;2;logloc;0;0;0;2;0;0;0;2019-09-30
03108;Échassières;03;84;241;logloc;0;0;0;141;100;0;0;2019-09-30
38087;Chasse-sur-Rhône;38;84;4125;logloc;0;0;0;2906;307;0;912;2019-09-30
25463;Pont-de-Roide-Vermondans;25;27;2434;logloc;0;0;0;2042;392;0;0;2019-09-30
27251;Fontaine-l'Abbé;27;28;281;logloc;0;0;0;216;65;0;0;2019-09-30
76463;Neuf-Marché;76;28;351;logloc;0;0;0;208;143;0;0;2019-09-30
51014;Arcis-le-Ponsart;51;44;136;logloc;0;0;0;136;0;0;0;2019-09-30
51044;Beaumont-sur-Vesle;51;44;335;logloc;0;0;0;22;313;0;0;2019-09-30
02451;Magny-la-Fosse;02;32;57;logloc;0;0;0;57;0;0;0;2019-09-30
24190;Fouleix;24;75;132;logloc;0;0;0;132;0;0;0;2019-09-30
77345;Orly-sur-Morin;77;11;322;logloc;0;0;0;51;0;0;271;2019-09-30
11357;Saint-Martin-le-Vieil;11;76;184;logloc;0;0;0;183;0;0;1;2019-09-30
10191;Lavau;10;44;373;logloc;0;0;0;168;205;0;0;2019-09-30
44073;Héric;44;52;2147;logloc;0;0;0;1678;469;0;0;2019-09-30
34149;Margon;34;76;368;logloc;0;0;0;366;2;0;0;2019-09-30
79134;Glénay;79;75;287;logloc;0;0;0;158;129;0;0;2019-09-30
77477;Ury;77;11;406;logloc;0;0;0;129;277;0;0;2019-09-30
08367;Rocroi;08;44;1251;logloc;0;0;0;822;429;0;0;2019-09-30
88044;Bazoilles-sur-Meuse;88;44;312;logloc;0;0;0;65;247;0;0;2019-09-30
60621;Solente;60;32;74;logloc;0;0;0;0;0;0;74;2019-09-30
14713;Trois-Monts;14;28;243;logloc;0;0;0;243;0;0;0;2019-09-30
33027;Barie;33;75;161;logloc;0;0;0;161;0;0;0;2019-09-30
31304;Loubens-Lauragais;31;76;214;logloc;0;0;0;137;77;0;0;2019-09-30
02203;Coincy;02;32;612;logloc;0;0;0;220;392;0;0;2019-09-30
52173;Domremy-Landéville;52;44;42;logloc;0;0;0;40;2;0;0;2019-09-30
77360;Pézarches;77;11;153;logloc;0;0;0;0;153;0;0;2019-09-30
78325;Jumeauville;78;11;577;logloc;0;0;0;577;0;0;0;2019-09-30
45062;Cercottes;45;24;552;logloc;0;0;0;552;0;0;0;2019-09-30
70085;Boult;70;27;309;logloc;0;0;0;88;221;0;0;2019-09-30
25149;Chenecey-Buillon;25;27;348;logloc;0;0;0;348;0;0;0;2019-09-30
51125;Chapelaine;51;44;3;logloc;0;0;0;3;0;0;0;2019-09-30
29108;Landudec;29;53;756;logloc;0;0;0;731;18;0;7;2019-09-30
88042;Bazien;88;44;43;logloc;0;0;0;43;0;0;0;2019-09-30
34145;Lunel;34;76;19847;logloc;0;0;0;14107;2747;0;2993;2019-09-30
12227;Saint-Igest;12;76;148;logloc;0;0;0;100;48;0;0;2019-09-30
48098;Molezon;48;76;59;logloc;0;0;0;59;0;0;0;2019-09-30
26361;Valdrôme;26;84;194;logloc;0;0;0;194;0;0;0;2019-09-30
31454;Rieumes;31;76;1791;logloc;0;0;0;1099;692;0;0;2019-09-30
69039;Chamelet;69;84;428;logloc;1;0;0;426;0;1;0;2019-09-30
76378;Jumièges;76;28;1084;logloc;0;0;0;815;269;0;0;2019-09-30
78537;Saint-Arnoult-en-Yvelines;78;11;6411;logloc;0;0;0;4404;1653;0;354;2019-09-30
33354;Riocaud;33;75;102;logloc;0;0;0;102;0;0;0;2019-09-30
38132;Les Côtes-de-Corps;38;84;111;logloc;0;0;0;111;0;0;0;2019-09-30
