id,nom,ville,page,code_postal
11783,Centre Social de Villars, Villars,71,42390 
11799,CENTRE SOCIAL MUNICIPAL de St Tulle, Sainte,71,04220 
11803,CENTRE SOCIAL ASSOCIATIF LA MARELLE, Château,72,04160 
11809,MJC CENTRE SOCIAL DU PAYS DE L'HERBASSE, Saint,72,26260 
11811,MJC CHATEAUVERT GRAND CHARRAN, Valence,72,26000 
11813,CENTRE SOCIAL FOLELLI, Penta,72,20213 
11815,CENTRE SOCIAL AFARIF, Ghisonaccia,72,20240 
11817,Centre Social du  CPIE - A Rinascita, Corte,72,20250 
11819,CENTRE SOCIAL CARDELLU CALVI, Calvi,72,20260 
11821,CENTRE SOCIAL FRANçOIS MARCHETTI, Bastia,72,20600 
11829,CHâTEAU DE L'HORLOGE, Aix,72,13100 
11831,CENTRE SOCIAL ET INTERCULTUREL ALCO, Amiens,72,80090 
11833,CENTRE SOCIAL DE PéRONNE, Péronne,72,80200 
11835,CENTRE SOCIAL ELBEUF, Amiens,72,80 000 
11837,C S INTERCOMMUNAL AIME CESAIRE, Montgeron,72,91230 
11839,CENTRE SOCIAL ET CULTUREL JACQUES PREVERT, Évry,72,91000 
11841,CENTRE SOCIAL BIEVRE POTERNE, Massy,72,91300 
11843,Maison Aimé Césaire, Asnières,72,92600 
11845,CENTRE SOCIAL DE BOULOGNE, Boulogne,72,92100 
11847,Centre Social VITAL, Limoges,72,87100 
11849,CENTRE D'ANIMATION SOCIALE D'AMBAZAC (C.A.S.A.), Ambazac,72,87240 
11855,MAISON DU BAS VERNET, Perpignan,72,66000 
11857,MAISON DE QUARTIER DU HAUT VERNET, Perpignan,72,66000 
11863,MAISON DU CENTRE HISTORIQUE, Perpignan,72,66000 
11865,MAISON DE MAILLOLES / SAINT ASSISCLE, Perpignan,72,66000 
11867,MAISON DU NOUVEAU LOGIS - LES PINS, Perpignan,72,66000 
11871,POINT D'ACCUEIL SOLIDARITé, Bompas,72,66430 
11873,CENTRE SOCIAL D'ARLES SUR TECH, Arles,73,66150 
11875,Espace Socioculturel, Elne,73,66200 
11879,MAISON POUR TOUS JACQUES TATI, Fleury,73,45400 
11881,CENTRE SOCIAL U BORGU, Ajaccio,73,20000 
11883,CENTRE SOCIAL ST JEAN, Ajaccio,73,20090 
11885,MAISON DE QUARTIER DES CANNES, Ajaccio,73,20090 
11887,CENTRE SOCIAL DES SALINES, Ajaccio,73,20090 
11889,CENTRE SOCIAL U LIAMU GRAVUNINCU, Peri,73,20167 
11895,CENTRE DE VIE SOCIALE LES GARENNES, Mantes,73,78200 
11897,Centre de Vie Sociale Aimé Césaire, Mantes,73,78200 
11899,CENTRE DE VIE SOCIALE PEINTRES MEDECINS, Mantes,73,78200 
11901,CENTRE DE VIE SOCIALE GASSICOURT, Mantes,73,78200 
11903,QUEFETS, Tournefeuille,73,31170 
11907,LES TOURELLES-PÔLE D'ACTION CULTURELLE ET SOCIALE EN MÉDOC COEUR DE PRESQU'ÎLE, Pauillac,73,33250 
11909,"CENTRE SOCIAL ABISE (ASSOCIATION BRIONNAISE D'INITIATIVES, DE SOLIDARITéS ET D'ENTRAIDE)", Semur,73,71110 
11911,CENTRE DU BAS STEINBECH, Faulquemont,73,57380 
11917,CENTRE SOCIAL DU GRAND AIR, Montreuil,73,93100 
11919,CENTRE SOCIAL ARC EN CIEL, Dugny,73,93440 
11921,CENTRE SOCIAL Maison de quartier SéMARD, Saint,73,93200 
11923,CENTRE SOCIAL MAISON DES INITIATIVES ET DE LA CITOYENNETé, Île,73,93450 
11925,CENTRE SOCIAL VIEUX PAYS, Tremblay,73,93290 
11927,MAISON 13 SOLIDAIRE, PARIS 13EME ARRONDISSEMENT,73,75013 
11929,LA MAISON BLEUE - PORTE MONTMARTRE, PARIS 18EME ARRONDISSEMENT,73,75018 
11931,Service Accueil et Vie locale de  Haute-Corrèze Communauté, Ussel,73,19200 
11933,CENTRESOCIOCULTUREL VACHALA, Lens,73,62300 
11935,CENTRE SOCIAL DU CENTRE- CENTRE SOCIAL ECLATE, Saint,74,62280 
11939,CENTRE SOCIAL AGANTIC, Ganges,74,34190 
11941,Centre Social Espace Famille - Association ADAGES, Montpellier,74,34070 
11943,ASSOCIATION GUTENBERG-GRABELS, Grabels,74,34790 
11945,MJC - Centre SocioCulturel Marseillan, Marseillan,74,34340 
11949,CENTRE SOCIOCULTUREL MUNICIPAL LINO VENTURA CASTRIES, Castries,74,34160 
11951,ANIMATION GLOBALE GAMMES, Montpellier,74,34000 
11953,CENTRE SOCIAL MESCLADIS GIGNAC, Gignac,74,34150 
11955,CENTRE SOCIAL LOUIS VALLIERE AGDE, Agde,74,34300 
11957,MAISON DE QUARTIER GEORGES BRASSENS, Béziers,74,34500 
11959,MAISON DE QUARTIER ALBERT CAMUS, Béziers,74,34500 
11961,MAISON DE QUARTIER MARTIN LUTHER KING, Béziers,74,34500 
11963,MAISON DE QUARTIER VACLAV HAVEL, Béziers,74,34500 
11965,CENTRE SOCIAL CCAS  de Sète, Sète,74,34200 
11967,CENTRE SOCIAL L'ILE AUX FAMILLES, Montpellier,74,34080 
11969,CENTRE NICOLLIN CCAS MARSILLARGUES, Marsillargues,74,34590 
11971,CENTRE SOCIAL CHRISTINE BROSSIER / ASSOCIATION SURYPASSERELLE, Sury,74,42450 
11973,CENTRE SOCIAL DE CROIX, Croix,74,59170 
11975,CENTRE SOCIOCULTUREL DE FRESNES SUR ESCAUT, Fresnes,74,59970 
11977,CENTRE SOCIAL SAN BASTIAN, Gréoux,74,04800 
11979,CENTRE SOCIAL DU PLATEAU DE LA VIERGE, Épinal,74,88000 
11981,CENTRE SOCIAL DENISE LOUIS, Épinal,74,88000 
11983,CENTRE SOCIAL DE RAMBERVILLERS, Rambervillers,74,88700 
11985,CENTRE SOCIAL SAINT ROCH, Saint,74,88100 
11987,CENTRE SOCIAL LUCIE AUBRAC, Saint,74,88100 
11989,CENTRE SOCIAL DE REMIREMONT, Remiremont,75,88200 
11991,CENTRE SOCIAL DE NEUFCHATEAU, Neufchâteau,75,88300 
11993,CENTRE SOCIAL DE BITOLA/CHAMPBEAUVERT, Épinal,75,88000 
11995,CENTRE SOCIAL LEO LAGRANGE, Épinal,75,88050 
11997,CENTRE SOCIAL ARTS ET LOISIRS, Thaon,75,88150 
11999,CENTRE SOCIAL LOUISE MICHEL, Golbey,75,88190 
12003,CENTRE SOCIAL L'ARBORE-SENS, Poussay,75,88500 
12005,CENTRE SOCIAL   LA TOUPIE , Contrexéville,75,88140 
12007,CENTRE SOCIOCULTUREL MUNICIPAL d'AIGUES-MORTES, Aigues,75,30220 
12009,CENTRE SOCIAL  LES HERISSONS   ALES AGGLOMERATION, Alès,75,30100 
12011,LES PASSERELLES SUR CEZE, Bagnols,75,30200 
12015,CENTRE SOCIOCULTUREL  LUCIE AUBRAC, Cendras,75,30480 
12017,CENTRE SOCIAL, Grand,75,30110 
12019,ESPACE POUR TOUS, Vigan,75,30120 
12021,Centre culturel et social TOTOUT'ARTS, Angles,75,30133 
12023,CENTRE SOCIAL SOLEIL LEVANT, Manduel,75,30129 
12025,ENSEMBLE SOCIOCULTUREL ASSOCIATIF LOCAL ESCAL, Marguerittes,75,30320 
12027,CENTRE SOCIAL ANDRE MALRAUX, Nîmes,75,30000 
12029,CENTRE SOCIAL  EMILE JOURDAN , Nîmes,75,30000 
12031,CENTRE SOCIAL CULTUREL ET SPORTIF JEAN PAULHAN, Nîmes,75,30000 
12033,CENTRE SOCIAL CULTUREL ET SPORTIF MUNICIPAL VALDEGOUR  SIMONE VEIL , Nîmes,75,30000 
12035,CENTRE SOCIAL ODYSSEE, Redessan,75,30129 
12037,CENTRE SOCIAL ET CULTUREL DE LA VALLEE DE LA CEZE, Saint,75,30500 
12039,CENTRE SOCIAL ET CULTUREL  LA CROISEE , Saint,75,30800 
12041,CENTRE SOCIAL ET SOCIOCULTUREL L'OUSTAL, Saint,75,30270 
12043,CENTRE SOCIAL LE KIOSQUE, Saint,76,30340 
12045,CENTRE SOCIOCULTUREL INTERCOMMUNAL PIERRE  MENDES FRANCE, Saint,76,30700 
12047,CENTRE SOCIAL ET CULTUREL  LA COUR DES MIRACLES , Salindres,76,30340 
12049,"Calade, centres socioculturels intercommunaux", Sommières,76,30250 
12051,CENTRE SOCIAL RIVES, Vauvert,76,30600 
12053,CENTRE SOCIOCULTUREL MARCEL PAGNOL, Vergèze,76,30310 
12055,ADHCo Centre Social Intercommunal Rural, Mouthoumet,76,11330 
12057,CENTRE SOCIAL AMI NARBONNE, Narbonne,76,11100 
12059,CENTRE SOCIAL AMI LEZIGNAN, Lézignan,76,11200 
12061,CENTRE SOCIAL A.M.I. BERRIAC, Berriac,76,11090 
12063,CENTRE SOCIAL DE LA ROSERAIE, Carcassonne,76,11000 
12065,CENTRE SOCIAL MAX-SAVY - CIAS CARCASSONNE AGGLO SOLIDARITÉ, Carcassonne,76,11000 
12067,CENTRE SOCIAL J. MONTSARRAT, Carcassonne,76,11000 
12069,CENTRE SOCIAL DE NARBONNE, Narbonne,76,11100 
12071,CS Michel-Escande CIAS Carcassonne Agglo Solidarité, Alzonne,76,11170 
12073,ENERGIES DE LA PIEGE, Salles,76,11410 
12075,Centre Socioculturel et Familial 'Les Passerelles', Saint,76,11120 
12077,CENTRE SOCIAL LES CAPUCINS, Trèbes,76,11800 
12079,CENTRE SOCIAL LA RUCHE, Nice,76,06000 
12081,CENTRE SOCIAL HARJES, Grasse,76,06130 
12083,CENTRE SOCIAL DE L'ARIANE, Nice,76,06300 
12085,MJC CENTRE SOCIAL COEUR DE RANGUIN, CANNES LA BOCCA,76,06150 
12087,Centre social l'EPI - UFCV, Guillaumes,76,06470 
12089,Association PARI Mix'cité, CARROS,76,06510 
12095,CENTRE SOCIAL SAINT LOUP, Saint,76,70800 
12097,Association Franc-Comtoise gens du voyage- Gadge, Vesoul,77,70000 
12099,Centre Communal F. Giroud - CCAS, Noidans,77,70000 
12101,CAP'GRAY, Gray,77,70100 
12103,"CENTRE CULTUREL, SOCIAL ET DE LOISIRS ROGER ROBINET", Rioz,77,70190 
12105,CENTRE SOCIAL LURE, Lure,77,70 200 
12107,CENTRE SOCIAL SAINT EXUPERY - Association des centres sociaux Luxoviens, Luxeuil,77,70300 
12109,CENTRE SOCIAL ET CULTUREL GEORGES TAICLET-Association ACSL, Luxeuil,77,70300 
12111,CENTRE MUNICIPAL  SIMONE SIGNORET, Héricourt,77,70400 
12117,MAISON SOLIDAIRE, Mende,77,48000 
12127,CENTRE SOCIAL CALADE CALVISSON, Calvisson,77,30240 
12129,CENTRE SOCIAL VIGAN BRAQUET, Bagnols,77,30200 
12131,CENTRE SOCIAL LA CIGALETTE, Isle,77,84803 
12133,CENTRE SOCIAL D'OREL, Avignon,77,84000 
12135,MPT CHAMPFLEURY, Avignon,77,84000 
12137,ESC Croix des Oiseaux, Avignon,77,84000 
12139,L'ESPELIDO, Avignon,77,84140 
12141,CENTRE SOCIAL LA FENETRE, Avignon,77,84000 
12143,ESPACE SOCIAL ET CULTUREL VILLEMARIE, Carpentras,77,84200 
12145,CESAM, Sorgues,77,84706 
12147,CENTRE SOCIAL & CITOYEN LOU TRICADOU, Carpentras,77,84202 
12149,CENTRE SOCIAL ET CULTUREL INTERCOMMUNAL LOU PASQUIÉ, Roussillon,77,84220 
12151,APAS - CENTRE SOCIAL MAISON BONHOMME, Apt,77,84400 
12153,CENTRE SOCIAL LA BASTIDE, Cavaillon,77,84300 
12155,Assoc. de Gestion des centres de loisirs et du centre social de Valréas, Valréas,77,84600 
12157,CENTRE SOCIAL L'AIGUIER, Tour,77,84240 
12161,CENTRE SOCIAL ESPACE PLURIEL, Avignon,78,84000 
12163,MTP Monfleury-site Monclar, Avignon,78,84000 
12165,CENTRE SOCIAL MUNICIPAL  LA PASSERELLE , Cavaillon,78,84300 
12173,MAISON DE SAINT GAUDERIQUE Firmin BAUBY, Perpignan,78,66000 
12175,CENTRE SOCIAL DE LA RIVIERE DES PLUIES, Sainte,78,97438 
12177, ADESIR  CENTRE SOCIAL DE LA RESSOURCE, Sainte,78,97438 
12179,CENTRE SOCIAL COEUR SAIGNANT, Port,78,97420 
12183,MJC-CENTRE SOCIAL BAMBOUS-GIROFLES, Saint,78,97470 
12185,CENTRE SOCIAL DE BRAS DES CHEVRETTES, Saint,78,97440 
12187,CENTRE SOCIAL ET CULTUREL DE LA RIVIERE DES GALETS, Port,78,97420 
12201,CENTRE SOCIAL ASSOCIATION MAISON COMMUNE, Lons,78,39003 
12203,CENTRE SOCIAL OLYMPE DE GOUGES, Dole,78,39100 
12205,CENTRE SOCIAL ESCALE, Dole,78,39100 
12207,ESPACE MOSAÏQUE DE SAINT CLAUDE, Saint,78,39200 
12213,MAISON MUNICIPALE DE QUARTIER CENTRE-VILLE GAGARINE, Ivry,78,94200 
12215,MAISON DE QUARTIER DU PETIT IVRY, Ivry,78,94200 
12217,CENTRE SOCIAL LA MAISON DES FAMILLES, Gentilly,78,94250 
12219,centre social municipal Varennes Vauzelles, Varennes,78,58640 
12225,AJCV (ASSOCIATION DES JEUNES CREATEURS VIERZONNAIS), Vierzon,78,18100 
12227,MJC-CENTRE SOCIAL FERNAND LEGER, Corbeil,78,91100 
12229,CENTRE SOCIAL CROIX DE VERNAILLES, Étampes,78,91150 
12231,CENTRE D'ANIMATION LES UNELLES, Coutances,78,50200 
12233,CENTRE SOCIAL LA SOURCE, Petit,78,97131 
12237,CS ANTHOUARD PRE L'EVEQUE, Verdun,78,55100 
12239,CS GLORIEUX CITE VERTE, Verdun,78,55100 
12241,Centre Social et Culturel Kergomard, Verdun,79,55100 
12243,Centre socioculturel d'Etain et sa Région, Étain,79,55400 
12245,CS STENAY, Stenay,79,55700 
12247,Centre Social et Culturel du Pays de Revigny, Revigny,79,55800 
12249,CENTRE SOCIAL ET CULTUREL DU PAYS DE MONTMEDY, Montmédy,79,55600 
12251,CS Côte/Ville-Haute, Bar,79,55000 
12255,CSC MARBOT, Bar,79,55000 
12257,CSC LIBÉRATION, Bar,79,55000 
12263,CENTRE-SOCIO-CULTUREL D IFS - Atelier 860, Ifs,79,14123 
12265,MJC VENOIX, Caen,79,14000 
12267,Centre Social SAINT EXUPERY, Agen,79,47000 
12275,CENTRE SOCIAL ET CULTUREL AU FIL DE L'EAU, Aubenas,79,07200 
12279,CENTRE SOCIAL LA PARENTHESE, Saint,79,76510 
12281,CENTRE SOCIAL LA ZERTELLE, Trait,79,76580 
12283,CENTRE SOCIAL INTERQUARTIER IFAC THONON LES BAINS (marché Public), Thonon,79,74200 
12285,ASSOCIATION LES CARRES, Annecy,79,74940 
12287,MAISON POUR TOUS COLLUCI, Montpellier,79,34070 
12289,CENTRE SOCIAL SCHUMAN, Melun,79,77000 
12291,MAISON DE L'EDUCATION DES LOISIRS ET DE LA CULTURE, Courdimanche,79,95800 
12293,CENTRE SOCIAL LE DECLIC, Osny,79,95520 
12295,MAISON DEPARTEMENTALE DES FAMILLES  de l'UDAF DU LOT, Cahors,79,46000 
12297,SURESNES ANIMATION, Suresnes,79,92150 
12299,CENTRE SARAH BERNHARDT, Bordeaux,79,33300 
12301,CENTRE D'ANIMATION ARGONNE NANSOUTY SAINT-GENES, Bordeaux,79,33800 
12303,Maison de quartier et Centre Social Le TAUZIN, Bordeaux,79,33000 
12305,MAISON DES PART'ÂGES LOUIS GIRERD, Plessis,80,92350 
12315,CENTRE SOCIO CULTUREL D'ANTONY, Antony,80,92160 
12319,CENTRE SOCIAL ET FAMILIAL AGF BENFELD, Benfeld,80,67230 
12321,CENTRE SOCIAL ET FAMILIAL AGF SELESTAT, Sélestat,80,67600 
12323,LUPOVINO, Strasbourg,80,67100 
12325,RAI DE NIEDERBRONN, Niederbronn,80,67110 
12329,ESPACE CULTUREL ET SOCIAL GRESILLONS, Gennevilliers,80,92230 
12331,CENTRE SOCIAL FRANC MOISINS BEL AIR, Saint,80,93200 
12333,CENTRE SOCIAL YAMINA SETTI, Stains,80,93240 
12335,CENTRE SOCIAL DES HAUTS DE GAGNY, Gagny,80,93220 
12337,CENTRE SOCIAL CESARIA EVORA - DONN?ES 2015/2016, Courneuve,80,93120 
12339,MAISON POUR TOUS JARDIN DES SOURCES, Noisy,80,93160 
12343,NELSON MANDELA, Seyne,80,83514 
12345,MARTIN BIDOURE, Saint,80,83470 
12347,Centre social et culturel de St Raphaël, Saint,80,83700 
12351,CS TOULON EST, Toulon,80,83137 
12355,Maison des Initiatives Sociales et Culturelles, Brignoles,80,83170 
12357,CENTRE SOCIAL ET CULTUREL DE DRAGUIGNAN, Draguignan,80,83300 
12359,Centre social et culturel de L'Agachon (CSCF), Fréjus,80,83600 
12361,CENTRE SOCIAL TOULON CENTRE, Toulon,80,83000 
12363,CS TOULON OUEST, Toulon,80,83200 
12367,CENTRE SOCIAL ET CULTUREL MAISON DU PARTAGE, Vinon,80,83560 
12369,CENTRE SOCIAL ET CULTUREL INTER COMMUNAL DU VAL D'ISSOLE -  LOUIS FLANDIN, Néoules,80,83136 
12373,Centre Social et Culturel CULTURE LOISIRS ANIMATION NOGARO, Nogaro,80,32110 
12375,CENTRE SOCIAL ESPACE FAMILLE JEUNESSE, Isle,80,32600 
12381,MAISON DE QUARTIER M2K, Langres,81,52200 
12383,CENTRE SOCIAL DES RAMASSIERS, Colomiers,81,31170 
12385,CENTRE CHARLES PEGUY, Amboise,81,37400 
12387,L'élan Coluche, Château,81,37110 
12389,LA PASSERELLE, Montlouis,81,37270 
12391,LIMEIL BREVANNES CHRISTIAN MARIN, Limeil,81,94450 
12393,MJC Centre Social Christiane FAURE, Bonneuil,81,94380 
12395,CENTRE SOCIAL ANDREE CHEDID, Orly,81,94310 
12411,MAISON POUR TOUS JEAN VILAR, Fleury,81,45400 
12427,CENTRE SOCIAL éCLATé GAMBETTA/LANDES, Chatou,81,78400 
12431,CENTRE SOCIAL GERARD PHILIPE, Mureaux,81,78130 
12441,CENTRE SOCIAL FAYARD, Saint,81,97440 
12443,MDH BOIS D'ARTAS, Grenoble,81,38000 
12445,MAISON DES SOLIDARITES ET DES FAMILLES, Saint,81,38120 
12447,MAISON DE QUARTIER DES ESPERANCES, Ermont,81,95120 
12457,CENTRE SOCIAL DE FONTREYNE Municipal, Gap,81,05000 
12459,CENTRE SOCIAL DE BEAUREGARD CENTRE VILLE, Gap,81,05000 
12461,ASSOCIATION CULTURELLE SOCIALE ET SPORTIVE DU QUEYRAS, Aiguilles,81,05470 
12463,Centre Social Planete ChampsaurValgo, Saint,81,05260 
12475,CENTRE SOCIAL RURAL  EMILE MEURIER , Veynes,81,05400 
12477,MAS CLAIRANNE - Etablissement Public Administratif des Centres Sopciaux d'Arles (EPACSA), Arles,81,13200 
12479,CHRISTIAN CHEZE -  EPACSA (Etablissement Public Administratif des Centres Sociaux Arlésiens), Arles,81,13200 
12481,MJC DU BRIANCONNAIS- CENTRE SOCIAL, Briançon,81,05100 
12483,QUARTIER DE SAINT MENS, Gap,81,05000 
12487,CENTRE SOCIAL LA BULLE D'R, Luçon,81,85400 
12489,CENTRE SOCIAL ROSA PARKS, PARIS 19EME ARRONDISSEMENT,82,75019 
12503,ASSOCIATION CULTURE LOISIRS EDUCATION (CLE), Offemont,82,90300 
12505,CENTRE SOCIOCULTUREL LA HAUTE SAVOUREUSE, Giromagny,82,90200 
12509,CENTRE SOCIAL DEPARTEMENTAL ITINERANT DES GENS DU VOYAGE DU CALVADOS, Caen,82,14000 
12511,LA BOBINE MJC / CENTRE SOCIOCULTUREL DE PFASTATT, Pfastatt,82,68120 
12513,ECOCENTRE PIERRE ET TERRE, Riscle,82,32400 
12519,ALLIANCE SOCIALE, Marin,82,97290 
12523,ESPACE BAUDELAIRE, Dijon,82,21000 
12527,AG CS MAISON JJ ROUSSEAU, Lunel,82,34400 
12529,Centre social et culturel TERRE-CONTACT, Clermont,82,34800 
12531,CS MJC TRENCAVEL, Béziers,82,34500 
12537,AnimA - Centre d'animation de la Vie Locale de Guéret, Guéret,82,23000 
12539,CENTRE SOCIAL DES PLEIADES, Gap,82,05000 
12541,CAMILLE CLAUDEL, Étampes,82,91150 
12547,CENTRE SOCIOCULTUREL DES ECRINS, Argentière,82,05120 
12555,LE COLIBRI, Saint,82,42100 
12557,MOSAICA, Saint,82,73140 
12561,MJC AUDINCOURT CHAMPS MONTANT, Audincourt,82,25400 
12563,CENTRE SOCIAL AUDINCOURT ESCAPADE, Audincourt,82,25400 
12565,ASS GEST ACT SOC CULT BAVANS, Bavans,82,25550 
12567,CENTRE SOCIAL MONTRAPON/FONTAINE-ÉCU, Besançon,82,25000 
12569,MAISON DE QUARTIER  PLANOISE - CENTRE SOCIAL, Besançon,82,25000 
12571,Maison de Quartier GRETTE-BUTTE, Besançon,82,25000 
12573,MJC PALENTE, Besançon,82,25000 
12575,CENTRE SOCIAL DES CLAIRS SOLEILS, Besançon,82,25000 
12577,ASEP, Besançon,83,25000 
12579,LES BAINS DOUCHES BATTANT, Besançon,83,25000 
12581,COMITE QUARTIER ROSEMONT ST FERJEUX, Besançon,83,25000 
12583,ASSOCIATION SOCIOCULTURELLE LA LIZAINE, Bethoncourt,83,25211 
12587,Centre Social Les Francas du Doubs, Grand,83,25200 
12589,MJC MONTBELIARD PETITE HOLLANDE, Montbéliard,83,25200 
12591,CENTRE SOCIAL L'ENVOL, Montbéliard,83,25200 
12593,MJC CENTRE SOCIAL MORTEAU, Morteau,83,25500 
12597,MPT LES LONGS TRAITS, Pontarlier,83,25300 
12599,MAISON QUARTIER DES PAREUSES, Pontarlier,83,25300 
12601,CENTRE SOCIAL BERLIOZ-MJC DES CAPUCINS, Pontarlier,83,25300 
12603,MJC DE SOCHAUX, Sochaux,83,25601 
12605,CENTRE SOCIAL VALENTIGNEY POLE MULTI SERVICE, Valentigney,83,25700 
12609,CENTRE SOCIAL LA FABRIQUE DES QUARTIERS SUD, Havre,83,76600 
12611,CENTRE SOCIAL L'ATELIER, Blangy,83,76340 
12613,Centre social ENTRE DEUX, Limoges,83,87000 
12617,ESPACE DES HABITANTS MORET SEINE-ET-LOING - VILLEMER, Villemer,83,77250 
12619,CENTRE SOCIOCULTUREL MIX'CITY, Lagny,83,77400 
12623,L'ESCALE / MJC L'ILE AU TRESOR, Valbonne,83,06560 
12627,OÏKOS - ASSOCIATION JACQUES BREL, Belfort,83,90000 
12629,OÏKOS - CENTRE CULTUREL ET SOCIAL BELFORT NORD, Belfort,83,90000 
12631,OÏKOS - CENTRE CULTUREL ET SOCIAL DE LA PEPINIERE MICHEL LEGRAND, Belfort,83,90000 
12633,OÏKOS - CENTRE CULTUREL ET SOCIAL RESIDENCES BELLEVUE (CCSRB), Belfort,83,90000 
12635,OÏKOS - MAISON DE QUARTIER DES GLACIS DU CHATEAU, Belfort,83,90000 
12637,OIKOS - MAISON DE QUARTIER JEAN JAURES, Belfort,83,90000 
12639,OIKOS - CENTRE CULTUREL ET SOCIAL DES BARRES ET DU MONT, Belfort,84,90000 
12645,CENTRE SOCIAL GESTES, Samatan,84,32130 
12649,CENTRE SOCIOCULTUREL LE MAS DES RENCONTRES ADAGES, Béziers,84,34500 
12651,MAISON POUR TOUS ALBERTINE SARRAZIN, Montpellier,84,34070 
12653,MAISON DES QUARTIERS - CÔTE DES ROSES, Thionville,84,57100 
12655,CENTRE SOCIAL SAINT EXUPERY, Farébersviller,84,57450 
12659,MPT DU GUELMEUR, Brest,84,29200 
12661,MJC DOUARNENEZ TI AN DUD, Douarnenez,84,29100 
12663,MJC-Espace socioculturel, Guipry,84,35480 
12665,COUESNON MARCHES DE BRETAGNE, ,84,35460 
12667,ESPACE DE PROXIMITE ET D'INITIATIVE LES CHARDONNERETTES, Sarcelles,84,95200 
12669,ESPACE MARIANNE, Magny,84,95420 
12689,MJC Centre Social Dijon Montchapet, Dijon,84,21000 
12691,LA PALETTE, Dun,84,23800 
12693,CENTRE SOCIAL MAISON POUR TOUS GOURNAY SUR MARNE, Gournay,84,93460 
12695,CENTRE SOCIAL MAISON POUR TOUS YOURI GAGARINE, Courneuve,84,93120 
12713,ASEC DU GRAND B (REMPLACE LE CENTRE SOCIAL DE LA BERNARDI?RE ET L'ASEC MAISON DU CITOYEN), Saint,84,44800 
12715,ACCOORD CENTRE VILLE, Nantes,84,44000 
12721,CENTRE D'ANIMATION MONSEJOUR, Bordeaux,84,33200 
12723,CENTRE SOCIAL LES ETOILES, Villenave,84,33140 
12727,CENTRE SOCIAL IVRY PORT, Ivry,84,94200 
12729,CENTRE SOCIAL BERTHE MORISOT, Saint,84,91180 
12731,STRUCTURE DE PROXIMITÉ, Égly,84,91520 
12733,CENTRE SOCIOCULTUREL LE ROHAN, Vannes,84,56000 
12735,CENTRE SOCIAL DE L'AGASC, Saint,84,06700 
12773,SOUPPES BASE de LOISIRS, Souppes,85,77460 
12897,ASSOCIATION MANIBA, Case,85,97222 
12907,CENTRE SAINT ELIVET- ANNIE PEIGNE, Lannion,85,lannion 
12915,BAS D'IMMEUBLE, Toulouse,85,31100 
12921,MAISON POUR TOUS, Cazères,85,31220 
12935,MAISON DES HABITANTS DE SAINT JULIEN, Saint,85,74160 
12937,MJC Centre Social  LA ROCHE SUR FORON & PAYS ROCHOIS, Roche,85,74800 
12939,MPT PETIT CHARRAN, Valence,85,26000 
12941,"ASSOCIATION CARREFOUR DES HABITANTS DU NYONSAIS,", Nyons,85,26110 
12943,Espace socio-culturel Pays de la Pierre, Montalieu,85,38390 
12945,AGOPOP Maison des habitants, Villard,85,38250 
12981,CENTRE SOCIAL ET CULTUREL DU CARLADES, Vic,85,15800 
12989,ASSOCIATION MOSAIQUE, Ecquevilly,85,78920 
13015,INTER ASSOCIATION DU LAC DE MAINE, Angers,85,49000 
13017,ASSOCIATION DES HABITANTS DU QUARTIER DU HAUT DES BANCHAIS, Angers,85,49100 
13019,ENJEU, ,85,49320 
13025,AICLA, Loire,85,49800 
13083,AMEJ CENTRE D'ANIMATION SOCIOCULTUREL, Ravoire,85,73490 
13093,CS LES BANCS PUBLICS, Alès,85,30100 
13453,CENTRE SOCIAL OUEST AVENUE, Sedan,85,08200 
13455,CS JEAN JAURES, Brive,85,19100 
13603,ASC BELLEVUE-SAINTE CLAIRE , Montrol,85,87000 
13613,MAISONS DE QUARTIERS, Saint,85,87200 
13743,MJEP Maison de la Jeunesse et de l'Education Populaire, Isbergues,85,62330 
13745,CENTRE SOCIOCULTUREL DE MARQUISE, Marquise,85,62250 
13747,CENTRE SOCIAL MAISON DES 3 CITES, Mazingarbe,86,62670 
13749,Centre Culturel et Social Coeur de Ville, Liévin,86,62800 
13761,MJC SIMONE SIGNORET, Évry,86,91080 
13779,CENTRE SOCIAL LES RÉSÉDAS, Vernouillet,86,78540 
13833,ASS MAISONS DE QUARTIER MAISON BLANCHE, Reims,86,51100 
13911,LE CARROUSEL , Bouscat,86, 
13941,RICOCHET, Bouscat,86,33110 
14049,CSC - MAISON POUR TOUS DE CH?TILLON SUR THOUET, Châtillon,86,79200 
14143,CENTRE SOCIAL CENTRE VILLE CONCHES CLAIRIONS, Auxerre,86,89000 
14283,ASSOCIATION LA MARGELLE , Staffelfelden,86,68850 
14407,MAISON DES MARMANDAIS, Marmande,86,47200 
14417,BULLE DE VIE, Chapelle,86,71570 
14429,ASS VILLAGES SOLIDAIRES entre Charolais et Mâconnais, Matour,86,71520 
14477,CENTRE SOCIAL PRIMEVERE LESSON, Rochefort,86,17300 
14559,BOUCAU, Boucau,86,64340 
14587,CSF AGF WASSELONNE, Wasselonne,86,67310 
14727,CENTRE SOCIO-CULTUREL SIMONE VEIL, Rouen,86,76100 
14735,FAMILLES RURALES DE MONCLAR DE QUERCY, Monclar,86,82230 
