,CODE_IRIS,EPCI,ARSAS
1014,130970104,241300417,51.0
1015,130970105,241300417,19.0
1016,131000101,241300375,71.0
1017,131000102,241300375,39.0
1018,131000103,241300375,57.0
1019,131000104,241300375,40.0
1020,131030101,200054807,113.0
1021,131030102,200054807,65.0
1022,131030103,200054807,122.0
1023,131030104,200054807,89.0
1024,131030105,200054807,62.0
1025,131030106,200054807,230.0
1026,131030107,200054807,45.0
1027,131030108,200054807,55.0
1028,131030109,200054807,51.0
1029,131030110,200054807,115.0
1030,131030111,200054807,
1031,131030112,200054807,44.0
1032,131030113,200054807,60.0
1033,131030114,200054807,
1034,131030115,200054807,60.0
1035,131060101,200054807,67.0
1036,131060102,200054807,31.0
1037,131060103,200054807,63.0
1038,131060104,200054807,157.0
1039,131080101,241300417,68.0
1040,131080102,241300417,82.0
1041,131080103,241300417,91.0
1042,131080104,241300417,101.0
1043,131080105,241300417,208.0
1044,131100101,200054807,92.0
1045,131100102,200054807,48.0
1046,131100103,200054807,31.0
1047,131100104,200054807,15.0
1048,131170101,200054807,43.0
1049,131170102,200054807,74.0
1050,131170103,200054807,
1051,131170104,200054807,
1052,131170105,200054807,41.0
1053,131170106,200054807,27.0
1054,131170107,200054807,77.0
1055,131170108,200054807,44.0
1056,131170109,200054807,31.0
1057,131170110,200054807,46.0
1058,131170111,200054807,10.0
1059,131170112,200054807,
1060,131170202,200054807,23.0
1061,131170203,200054807,55.0
1062,131170204,200054807,19.0
1063,131170205,200054807,52.0
1064,131170206,200054807,
1065,131170207,200054807,
1066,131170208,200054807,68.0
1067,131170209,200054807,75.0
1068,132010101,200054807,78.0
1069,132010102,200054807,331.0
1070,132010103,200054807,340.0
1071,132010104,200054807,360.0
1072,132010201,200054807,254.0
1073,132010202,200054807,167.0
1074,132010203,200054807,174.0
1075,132010301,200054807,57.0
1076,132010302,200054807,365.0
1077,132010303,200054807,242.0
1078,132010401,200054807,103.0
1079,132010402,200054807,223.0
1080,132010501,200054807,112.0
1081,132010502,200054807,113.0
1082,132010503,200054807,117.0
1083,132010504,200054807,148.0
1084,132010505,200054807,
1085,132010601,200054807,328.0
1086,132010602,200054807,162.0
1087,132020101,200054807,129.0
1088,132020201,200054807,174.0
1089,132020202,200054807,124.0
1090,132020203,200054807,116.0
1091,132020204,200054807,165.0
1092,132020205,200054807,67.0
1093,132020301,200054807,64.0
1094,132020302,200054807,167.0
1095,132020303,200054807,169.0
1096,132020401,200054807,204.0
1097,132020402,200054807,209.0
1098,132020403,200054807,187.0
1099,132020404,200054807,137.0
1100,132030101,200054807,205.0
1101,132030102,200054807,341.0
1102,132030103,200054807,350.0
1103,132030104,200054807,617.0
1104,132030105,200054807,395.0
1105,132030201,200054807,8.0
1106,132030202,200054807,386.0
1107,132030203,200054807,331.0
1108,132030204,200054807,246.0
1109,132030205,200054807,310.0
1110,132030301,200054807,
1111,132030302,200054807,456.0
1112,132030303,200054807,346.0
1113,132030304,200054807,
1114,132030305,200054807,
1115,132030306,200054807,
1116,132030401,200054807,332.0
1117,132030402,200054807,246.0
1118,132030403,200054807,360.0
1119,132040101,200054807,125.0
1120,132040102,200054807,126.0
1121,132040103,200054807,148.0
1122,132040104,200054807,182.0
1123,132040105,200054807,101.0
1124,132040106,200054807,97.0
1125,132040201,200054807,195.0
1126,132040202,200054807,
1127,132040203,200054807,116.0
1128,132040204,200054807,133.0
1129,132040205,200054807,
1130,132040301,200054807,80.0
1131,132040302,200054807,123.0
1132,132040303,200054807,117.0
1133,132040304,200054807,201.0
1134,132040401,200054807,196.0
1135,132040402,200054807,136.0
1136,132040403,200054807,162.0
1137,132040404,200054807,151.0
1138,132050101,200054807,138.0
1139,132050102,200054807,111.0
1140,132050103,200054807,
1141,132050104,200054807,104.0
1142,132050105,200054807,139.0
1143,132050201,200054807,
1144,132050202,200054807,107.0
1145,132050203,200054807,114.0
1146,132050204,200054807,118.0
1147,132050205,200054807,94.0
1148,132050206,200054807,82.0
1149,132050207,200054807,149.0
1150,132050301,200054807,113.0
1151,132050302,200054807,140.0
1152,132050303,200054807,153.0
1153,132050304,200054807,103.0
1154,132050305,200054807,
1155,132050401,200054807,124.0
1156,132050402,200054807,132.0
1157,132050403,200054807,212.0
1158,132060101,200054807,81.0
1159,132060102,200054807,89.0
1160,132060103,200054807,118.0
1161,132060201,200054807,
1162,132060202,200054807,81.0
1163,132060203,200054807,104.0
1164,132060204,200054807,172.0
1165,132060301,200054807,87.0
1166,132060302,200054807,140.0
1167,132060303,200054807,212.0
1168,132060401,200054807,44.0
1169,132060402,200054807,51.0
1170,132060403,200054807,80.0
1171,132060501,200054807,46.0
1172,132060502,200054807,209.0
1173,132060601,200054807,79.0
1174,132060602,200054807,61.0
1175,132060603,200054807,85.0
1176,132060604,200054807,47.0
1177,132070101,200054807,25.0
1178,132070102,200054807,30.0
1179,132070201,200054807,12.0
1180,132070202,200054807,38.0
1181,132070203,200054807,34.0
1182,132070301,200054807,
1183,132070401,200054807,53.0
1184,132070402,200054807,71.0
1185,132070403,200054807,76.0
1186,132070501,200054807,31.0
1187,132070502,200054807,12.0
1188,132070601,200054807,111.0
1189,132070602,200054807,95.0
1190,132070603,200054807,63.0
1191,132070604,200054807,65.0
1192,132070701,200054807,81.0
1193,132070702,200054807,99.0
1194,132070703,200054807,73.0
1195,132080101,200054807,77.0
1196,132080102,200054807,42.0
1197,132080103,200054807,
1198,132080201,200054807,
1199,132080301,200054807,101.0
1200,132080302,200054807,55.0
1201,132080303,200054807,
1202,132080401,200054807,41.0
1203,132080402,200054807,39.0
1204,132080403,200054807,50.0
1205,132080404,200054807,49.0
1206,132080405,200054807,52.0
1207,132080406,200054807,68.0
1208,132080501,200054807,69.0
1209,132080502,200054807,
1210,132080601,200054807,33.0
1211,132080602,200054807,31.0
1212,132080603,200054807,20.0
1213,132080604,200054807,31.0
1214,132080701,200054807,82.0
1215,132080702,200054807,166.0
1216,132080703,200054807,112.0
1217,132080704,200054807,59.0
1218,132080801,200054807,45.0
1219,132080802,200054807,62.0
1220,132080803,200054807,42.0
1221,132080804,200054807,47.0
1222,132080805,200054807,77.0
1223,132080806,200054807,40.0
1224,132080901,200054807,21.0
1225,132080902,200054807,47.0
1226,132080903,200054807,58.0
1227,132080904,200054807,24.0
1228,132080905,200054807,18.0
1229,132081001,200054807,27.0
1230,132081002,200054807,39.0
1231,132081003,200054807,27.0
1232,132081004,200054807,30.0
1233,132090101,200054807,41.0
1234,132090102,200054807,80.0
1235,132090103,200054807,
1236,132090104,200054807,
1237,132090201,200054807,33.0
1238,132090202,200054807,38.0
1239,132090203,200054807,34.0
1240,132090204,200054807,50.0
1241,132090301,200054807,
1242,132090401,200054807,48.0
1243,132090402,200054807,100.0
1244,132090403,200054807,
1245,132090404,200054807,34.0
1246,132090405,200054807,63.0
1247,132090406,200054807,65.0
1248,132090407,200054807,119.0
1249,132090408,200054807,89.0
1250,132090409,200054807,
1251,132090501,200054807,67.0
1252,132090502,200054807,5.0
1253,132090503,200054807,
1254,132090601,200054807,39.0
1255,132090602,200054807,18.0
1256,132090603,200054807,
1257,132090701,200054807,60.0
1258,132090702,200054807,126.0
1259,132090703,200054807,78.0
1260,132090704,200054807,11.0
1261,132090801,200054807,67.0
1262,132090802,200054807,67.0
1263,132090803,200054807,106.0
1264,132090804,200054807,51.0
1265,132090805,200054807,149.0
1266,132090806,200054807,71.0
1267,132090807,200054807,59.0
1268,132090808,200054807,128.0
1269,132090809,200054807,23.0
1270,132090901,200054807,12.0
1271,132090902,200054807,
1272,132100101,200054807,208.0
1273,132100102,200054807,153.0
1274,132100103,200054807,223.0
1275,132100104,200054807,125.0
1276,132100201,200054807,222.0
1277,132100202,200054807,
1278,132100301,200054807,79.0
1279,132100302,200054807,160.0
1280,132100401,200054807,68.0
1281,132100402,200054807,82.0
1282,132100403,200054807,22.0
1283,132100404,200054807,160.0
1284,132100405,200054807,96.0
1285,132100406,200054807,55.0
1286,132100407,200054807,39.0
1287,132100408,200054807,
1288,132100501,200054807,124.0
1289,132100502,200054807,39.0
1290,132100503,200054807,170.0
1291,132100504,200054807,52.0
1292,132100505,200054807,33.0
1293,132100506,200054807,95.0
1294,132100601,200054807,91.0
1295,132100602,200054807,125.0
1296,132100603,200054807,
1297,132110101,200054807,14.0
1298,132110201,200054807,70.0
1299,132110202,200054807,
1300,132110301,200054807,49.0
1301,132110401,200054807,15.0
1302,132110501,200054807,103.0
1303,132110502,200054807,
1304,132110601,200054807,176.0
1305,132110602,200054807,180.0
1306,132110603,200054807,33.0
1307,132110604,200054807,56.0
1308,132110605,200054807,93.0
1309,132110606,200054807,126.0
1310,132110607,200054807,32.0
1311,132110608,200054807,109.0
1312,132110609,200054807,44.0
1313,132110701,200054807,90.0
1314,132110702,200054807,149.0
1315,132110703,200054807,159.0
1316,132110704,200054807,129.0
1317,132110705,200054807,
1318,132110706,200054807,
1319,132110801,200054807,36.0
1320,132110802,200054807,
1321,132110901,200054807,10.0
1322,132111001,200054807,105.0
1323,132111002,200054807,92.0
1324,132111003,200054807,111.0
1325,132111004,200054807,
1326,132111005,200054807,183.0
1327,132111101,200054807,46.0
1328,132111102,200054807,
1329,132120101,200054807,111.0
1330,132120102,200054807,129.0
1331,132120103,200054807,196.0
1332,132120201,200054807,107.0
1333,132120202,200054807,58.0
1334,132120301,200054807,41.0
1335,132120302,200054807,35.0
1336,132120303,200054807,36.0
1337,132120304,200054807,93.0
1338,132120305,200054807,27.0
1339,132120401,200054807,34.0
1340,132120402,200054807,40.0
1341,132120403,200054807,18.0
1342,132120404,200054807,
1343,132120405,200054807,57.0
1344,132120406,200054807,22.0
1345,132120501,200054807,99.0
1346,132120601,200054807,21.0
1347,132120602,200054807,40.0
1348,132120603,200054807,46.0
1349,132120604,200054807,70.0
1350,132120701,200054807,80.0
1351,132120702,200054807,39.0
1352,132130102,200054807,70.0
1353,132130103,200054807,44.0
1354,132130201,200054807,100.0
1355,132130202,200054807,162.0
1356,132130301,200054807,431.0
1357,132130302,200054807,194.0
1358,132130303,200054807,207.0
1359,132130304,200054807,57.0
1360,132130401,200054807,47.0
1361,132130501,200054807,27.0
1362,132130601,200054807,125.0
1363,132130602,200054807,164.0
1364,132130603,200054807,122.0
1365,132130604,200054807,78.0
1366,132130605,200054807,93.0
1367,132130607,200054807,206.0
1368,132130701,200054807,21.0
1369,132130802,200054807,171.0
1370,132130803,200054807,258.0
1371,132130804,200054807,175.0
1372,132130805,200054807,156.0
1373,132130806,200054807,441.0
1374,132130901,200054807,222.0
1375,132130902,200054807,235.0
1376,132130903,200054807,62.0
1377,132130904,200054807,114.0
1378,132131001,200054807,211.0
1379,132131002,200054807,87.0
1380,132131003,200054807,90.0
1381,132131004,200054807,234.0
1382,132131005,200054807,60.0
1383,132131006,200054807,349.0
1384,132131101,200054807,40.0
1385,132131102,200054807,158.0
1386,132131103,200054807,57.0
1387,132140101,200054807,382.0
1388,132140102,200054807,164.0
1389,132140103,200054807,93.0
1390,132140201,200054807,329.0
1391,132140202,200054807,213.0
1392,132140203,200054807,
1393,132140204,200054807,94.0
1394,132140205,200054807,166.0
1395,132140301,200054807,353.0
1396,132140302,200054807,346.0
1397,132140303,200054807,315.0
1398,132140401,200054807,
1399,132140402,200054807,146.0
1400,132140403,200054807,109.0
1401,132140404,200054807,306.0
1402,132140405,200054807,
1403,132140501,200054807,115.0
1404,132140502,200054807,171.0
1405,132140503,200054807,330.0
1406,132140504,200054807,330.0
1407,132140505,200054807,251.0
1408,132140506,200054807,
1409,132140507,200054807,283.0
1410,132140601,200054807,263.0
1411,132140602,200054807,217.0
1412,132140603,200054807,
1413,132140701,200054807,275.0
1414,132140702,200054807,52.0
1415,132140703,200054807,
1416,132150101,200054807,225.0
1417,132150102,200054807,182.0
1418,132150103,200054807,113.0
1419,132150104,200054807,
1420,132150201,200054807,104.0
1421,132150202,200054807,58.0
1422,132150301,200054807,
1423,132150302,200054807,495.0
1424,132150303,200054807,187.0
1425,132150304,200054807,
1426,132150401,200054807,377.0
1427,132150402,200054807,267.0
1428,132150501,200054807,346.0
1429,132150502,200054807,96.0
1430,132150601,200054807,129.0
1431,132150602,200054807,210.0
1432,132150603,200054807,61.0
1433,132150604,200054807,
1434,132150701,200054807,253.0
1435,132150702,200054807,241.0
1436,132150703,200054807,243.0
1437,132150705,200054807,234.0
1438,132150706,200054807,20.0
1439,132150801,200054807,110.0
1440,132150802,200054807,118.0
1441,132150803,200054807,246.0
1442,132150901,200054807,528.0
1443,132150902,200054807,378.0
1444,132150903,200054807,243.0
1445,132151001,200054807,269.0
1446,132151002,200054807,434.0
1447,132151003,200054807,67.0
1448,132151101,200054807,265.0
1449,132151102,200054807,247.0
1450,132160101,200054807,85.0
1451,132160102,200054807,90.0
1452,132160103,200054807,94.0
1453,132160104,200054807,
1454,132160105,200054807,
1455,132160201,200054807,65.0
1456,132160301,200054807,227.0
1457,132160302,200054807,
1458,132160401,200054807,116.0
1459,132160402,200054807,
1460,132160403,200054807,255.0
1461,140470101,241400555,60.0
1462,140470102,241400555,43.0
1463,140470103,241400555,
1464,140470201,241400555,63.0
1465,140470203,241400555,60.0
1466,140470301,241400555,72.0
1467,140470302,241400555,
1468,140470303,241400555,32.0
1469,141180101,200065597,49.0
1470,141180102,200065597,58.0
1471,141180201,200065597,91.0
1472,141180202,200065597,63.0
1473,141180301,200065597,111.0
1474,141180302,200065597,66.0
1475,141180303,200065597,81.0
1476,141180401,200065597,
1477,141180402,200065597,
1478,141180501,200065597,48.0
1479,141180502,200065597,19.0
1480,141180601,200065597,80.0
1481,141180701,200065597,13.0
1482,141180702,200065597,33.0
1483,141180801,200065597,34.0
1484,141180802,200065597,108.0
1485,141180803,200065597,74.0
1486,141180804,200065597,44.0
1487,141180901,200065597,254.0
1488,141180902,200065597,
1489,141180903,200065597,52.0
1490,141180904,200065597,127.0
1491,141181001,200065597,36.0
1492,141181101,200065597,49.0
1493,141181102,200065597,54.0
1494,141181201,200065597,22.0
1495,141181202,200065597,24.0
1496,141181301,200065597,172.0
1497,141181401,200065597,128.0
1498,141181402,200065597,58.0
1499,141181403,200065597,136.0
1500,141181404,200065597,
1501,141181501,200065597,141.0
1502,141181502,200065597,60.0
1503,141181503,200065597,74.0
1504,141181601,200065597,49.0
1505,141181701,200065597,123.0
1506,141181702,200065597,89.0
1507,141181703,200065597,81.0
1508,141181704,200065597,43.0
1509,141181801,200065597,387.0
1510,141181802,200065597,238.0
1511,141181901,200065597,130.0
1512,141181902,200065597,54.0
1513,141181903,200065597,213.0
1514,141182001,200065597,8.0
1515,141182002,200065597,53.0
1516,141182004,200065597,101.0
1517,141182005,200065597,
1518,141182006,200065597,56.0
1519,141182007,200065597,65.0
1520,143270101,200065597,
1521,143270102,200065597,21.0
1522,143270103,200065597,40.0
1523,143270201,200065597,
1524,143270202,200065597,41.0
1525,143270301,200065597,
1526,143270302,200065597,107.0
1527,143270401,200065597,124.0
1528,143270501,200065597,135.0
1529,143270502,200065597,10.0
1530,143270503,200065597,25.0
1531,143270601,200065597,58.0
1532,143270602,200065597,122.0
1533,143270603,200065597,
1534,143410103,200065597,89.0
1535,143410104,200065597,42.0
1536,143410105,200065597,
1537,143410106,200065597,61.0
1538,143410107,200065597,59.0
1539,143660101,200069532,78.0
1540,143660102,200069532,84.0
1541,143660201,200069532,144.0
1542,143660202,200069532,35.0
