Code_commune_INSEE,Nom_commune,code_postal,Ville_bibliotheques,Département,Nom structure
95040,AVERNES,95450,THÉMÉRICOURT,95.0,BIBLIOTHÈQUE MUNICIPALE
95040,AVERNES,95450,SAGY,95.0,BIBLIOTHÈQUE MUNICIPALE
95282,GOUZANGREZ,95450,ABLEIGES,95.0,BIBLIOTHÈQUE MUNICIPALE
95282,GOUZANGREZ,95450,AVERNES,95.0,BIBLIOTHÈQUE MUNICIPALE
95282,GOUZANGREZ,95450,THÉMÉRICOURT,95.0,BIBLIOTHÈQUE MUNICIPALE
95282,GOUZANGREZ,95450,SAGY,95.0,BIBLIOTHÈQUE MUNICIPALE
95348,LONGUESSE,95450,ABLEIGES,95.0,BIBLIOTHÈQUE MUNICIPALE
95348,LONGUESSE,95450,AVERNES,95.0,BIBLIOTHÈQUE MUNICIPALE
95348,LONGUESSE,95450,THÉMÉRICOURT,95.0,BIBLIOTHÈQUE MUNICIPALE
95348,LONGUESSE,95450,SAGY,95.0,BIBLIOTHÈQUE MUNICIPALE
95483,LE PERCHAY,95450,ABLEIGES,95.0,BIBLIOTHÈQUE MUNICIPALE
95483,LE PERCHAY,95450,AVERNES,95.0,BIBLIOTHÈQUE MUNICIPALE
95483,LE PERCHAY,95450,THÉMÉRICOURT,95.0,BIBLIOTHÈQUE MUNICIPALE
95483,LE PERCHAY,95450,SAGY,95.0,BIBLIOTHÈQUE MUNICIPALE
95535,SAGY,95450,ABLEIGES,95.0,BIBLIOTHÈQUE MUNICIPALE
95535,SAGY,95450,AVERNES,95.0,BIBLIOTHÈQUE MUNICIPALE
95535,SAGY,95450,THÉMÉRICOURT,95.0,BIBLIOTHÈQUE MUNICIPALE
95535,SAGY,95450,SAGY,95.0,BIBLIOTHÈQUE MUNICIPALE
95658,VIGNY,95450,ABLEIGES,95.0,BIBLIOTHÈQUE MUNICIPALE
95658,VIGNY,95450,AVERNES,95.0,BIBLIOTHÈQUE MUNICIPALE
95658,VIGNY,95450,THÉMÉRICOURT,95.0,BIBLIOTHÈQUE MUNICIPALE
95658,VIGNY,95450,SAGY,95.0,BIBLIOTHÈQUE MUNICIPALE
95169,COMMENY,95450,ABLEIGES,95.0,BIBLIOTHÈQUE MUNICIPALE
95169,COMMENY,95450,AVERNES,95.0,BIBLIOTHÈQUE MUNICIPALE
95169,COMMENY,95450,THÉMÉRICOURT,95.0,BIBLIOTHÈQUE MUNICIPALE
95169,COMMENY,95450,SAGY,95.0,BIBLIOTHÈQUE MUNICIPALE
95295,GUIRY EN VEXIN,95450,ABLEIGES,95.0,BIBLIOTHÈQUE MUNICIPALE
95295,GUIRY EN VEXIN,95450,AVERNES,95.0,BIBLIOTHÈQUE MUNICIPALE
95295,GUIRY EN VEXIN,95450,THÉMÉRICOURT,95.0,BIBLIOTHÈQUE MUNICIPALE
95295,GUIRY EN VEXIN,95450,SAGY,95.0,BIBLIOTHÈQUE MUNICIPALE
95610,THEMERICOURT,95450,ABLEIGES,95.0,BIBLIOTHÈQUE MUNICIPALE
95610,THEMERICOURT,95450,AVERNES,95.0,BIBLIOTHÈQUE MUNICIPALE
95610,THEMERICOURT,95450,THÉMÉRICOURT,95.0,BIBLIOTHÈQUE MUNICIPALE
95610,THEMERICOURT,95450,SAGY,95.0,BIBLIOTHÈQUE MUNICIPALE
95040,AVERNES,95450,ABLEIGES,95.0,BIBLIOTHÈQUE MUNICIPALE
95040,AVERNES,95450,AVERNES,95.0,BIBLIOTHÈQUE MUNICIPALE
95040,AVERNES,95450,THÉMÉRICOURT,95.0,BIBLIOTHÈQUE MUNICIPALE
95040,AVERNES,95450,SAGY,95.0,BIBLIOTHÈQUE MUNICIPALE
95170,CONDECOURT,95450,ABLEIGES,95.0,BIBLIOTHÈQUE MUNICIPALE
95170,CONDECOURT,95450,AVERNES,95.0,BIBLIOTHÈQUE MUNICIPALE
95170,CONDECOURT,95450,THÉMÉRICOURT,95.0,BIBLIOTHÈQUE MUNICIPALE
95170,CONDECOURT,95450,SAGY,95.0,BIBLIOTHÈQUE MUNICIPALE
95253,FREMAINVILLE,95450,ABLEIGES,95.0,BIBLIOTHÈQUE MUNICIPALE
95253,FREMAINVILLE,95450,AVERNES,95.0,BIBLIOTHÈQUE MUNICIPALE
95253,FREMAINVILLE,95450,THÉMÉRICOURT,95.0,BIBLIOTHÈQUE MUNICIPALE
95253,FREMAINVILLE,95450,SAGY,95.0,BIBLIOTHÈQUE MUNICIPALE
95592,SERAINCOURT,95450,ABLEIGES,95.0,BIBLIOTHÈQUE MUNICIPALE
95592,SERAINCOURT,95450,AVERNES,95.0,BIBLIOTHÈQUE MUNICIPALE
95592,SERAINCOURT,95450,THÉMÉRICOURT,95.0,BIBLIOTHÈQUE MUNICIPALE
95592,SERAINCOURT,95450,SAGY,95.0,BIBLIOTHÈQUE MUNICIPALE
95625,US,95450,ABLEIGES,95.0,BIBLIOTHÈQUE MUNICIPALE
95625,US,95450,AVERNES,95.0,BIBLIOTHÈQUE MUNICIPALE
95625,US,95450,THÉMÉRICOURT,95.0,BIBLIOTHÈQUE MUNICIPALE
95625,US,95450,SAGY,95.0,BIBLIOTHÈQUE MUNICIPALE
85106,LA GUERINIERE,85680,,,
95008,AINCOURT,95510,,,
95012,AMENUCOURT,95510,,,
95543,ST CYR EN ARTHIES,95510,,,
95656,VIENNE EN ARTHIES,95510,,,
95651,VETHEUIL,95510,,,
95676,VILLERS EN ARTHIES,95510,,,
95157,CHERENCE,95510,,,
85112,L ILE D OLONNE,85340,,,
85194,LES SABLES D OLONNE,85340,,,
85114,JARD SUR MER,85520,,,
85278,ST VINCENT SUR JARD,85520,,,
95023,ARRONVILLE,95810,VALLANGOUJARD,95.0,BIBLIOTHÈQUE MUNICIPALE
95213,EPIAIS RHUS,95810,VALLANGOUJARD,95.0,BIBLIOTHÈQUE MUNICIPALE
95387,MENOUVILLE,95810,VALLANGOUJARD,95.0,BIBLIOTHÈQUE MUNICIPALE
95611,THEUVILLE,95810,VALLANGOUJARD,95.0,BIBLIOTHÈQUE MUNICIPALE
95627,VALLANGOUJARD,95810,VALLANGOUJARD,95.0,BIBLIOTHÈQUE MUNICIPALE
95287,GRISY LES PLATRES,95810,VALLANGOUJARD,95.0,BIBLIOTHÈQUE MUNICIPALE
95059,BERVILLE,95810,VALLANGOUJARD,95.0,BIBLIOTHÈQUE MUNICIPALE
95055,BELLEFONTAINE,95270,LUZARCHES,95.0,BIBLIOTHÈQUE DU PAYS DE FRANCE
95055,BELLEFONTAINE,95270,VIARMES,95.0,BIBLIOTHÈQUE MUNICIPALE
95652,VIARMES,95270,LUZARCHES,95.0,BIBLIOTHÈQUE DU PAYS DE FRANCE
95652,VIARMES,95270,VIARMES,95.0,BIBLIOTHÈQUE MUNICIPALE
95026,ASNIERES SUR OISE,95270,LUZARCHES,95.0,BIBLIOTHÈQUE DU PAYS DE FRANCE
95026,ASNIERES SUR OISE,95270,VIARMES,95.0,BIBLIOTHÈQUE MUNICIPALE
95331,LASSY,95270,LUZARCHES,95.0,BIBLIOTHÈQUE DU PAYS DE FRANCE
95331,LASSY,95270,VIARMES,95.0,BIBLIOTHÈQUE MUNICIPALE
95214,EPINAY CHAMPLATREUX,95270,LUZARCHES,95.0,BIBLIOTHÈQUE DU PAYS DE FRANCE
95214,EPINAY CHAMPLATREUX,95270,VIARMES,95.0,BIBLIOTHÈQUE MUNICIPALE
95566,ST MARTIN DU TERTRE,95270,LUZARCHES,95.0,BIBLIOTHÈQUE DU PAYS DE FRANCE
95566,ST MARTIN DU TERTRE,95270,VIARMES,95.0,BIBLIOTHÈQUE MUNICIPALE
95594,SEUGY,95270,LUZARCHES,95.0,BIBLIOTHÈQUE DU PAYS DE FRANCE
95594,SEUGY,95270,VIARMES,95.0,BIBLIOTHÈQUE MUNICIPALE
95493,LE PLESSIS LUZARCHES,95270,LUZARCHES,95.0,BIBLIOTHÈQUE DU PAYS DE FRANCE
95493,LE PLESSIS LUZARCHES,95270,VIARMES,95.0,BIBLIOTHÈQUE MUNICIPALE
95149,CHAUMONTEL,95270,LUZARCHES,95.0,BIBLIOTHÈQUE DU PAYS DE FRANCE
95149,CHAUMONTEL,95270,VIARMES,95.0,BIBLIOTHÈQUE MUNICIPALE
95352,LUZARCHES,95270,LUZARCHES,95.0,BIBLIOTHÈQUE DU PAYS DE FRANCE
95352,LUZARCHES,95270,VIARMES,95.0,BIBLIOTHÈQUE MUNICIPALE
95456,NOISY SUR OISE,95270,LUZARCHES,95.0,BIBLIOTHÈQUE DU PAYS DE FRANCE
95456,NOISY SUR OISE,95270,VIARMES,95.0,BIBLIOTHÈQUE MUNICIPALE
95056,BELLOY EN FRANCE,95270,LUZARCHES,95.0,BIBLIOTHÈQUE DU PAYS DE FRANCE
95056,BELLOY EN FRANCE,95270,VIARMES,95.0,BIBLIOTHÈQUE MUNICIPALE
95088,BONNEUIL EN FRANCE,95500,GONESSE,95.0,MÉDIATHÈQUE DE COULANGES - PIERRE RAIN
95088,BONNEUIL EN FRANCE,95500,GONESSE,95.0,BIBLIOTHÈQUE MUNICIPALE ANNEXE GEORGE SAND
95088,BONNEUIL EN FRANCE,95500,LE-THILLAY,95.0,BIBLIOTHÈQUE MUNICIPALE
95633,VAUDHERLAND,95500,GONESSE,95.0,MÉDIATHÈQUE DE COULANGES - PIERRE RAIN
95633,VAUDHERLAND,95500,GONESSE,95.0,BIBLIOTHÈQUE MUNICIPALE ANNEXE GEORGE SAND
95633,VAUDHERLAND,95500,LE-THILLAY,95.0,BIBLIOTHÈQUE MUNICIPALE
95277,GONESSE,95500,GONESSE,95.0,MÉDIATHÈQUE DE COULANGES - PIERRE RAIN
95277,GONESSE,95500,GONESSE,95.0,BIBLIOTHÈQUE MUNICIPALE ANNEXE GEORGE SAND
95277,GONESSE,95500,LE-THILLAY,95.0,BIBLIOTHÈQUE MUNICIPALE
95612,LE THILLAY,95500,GONESSE,95.0,MÉDIATHÈQUE DE COULANGES - PIERRE RAIN
95612,LE THILLAY,95500,GONESSE,95.0,BIBLIOTHÈQUE MUNICIPALE ANNEXE GEORGE SAND
95612,LE THILLAY,95500,LE-THILLAY,95.0,BIBLIOTHÈQUE MUNICIPALE
95091,BOUFFEMONT,95570,BOUFFÉMONT,95.0,BIBLIOTHÈQUE MUNICIPALE
95091,BOUFFEMONT,95570,MOISSELLES,95.0,BIBLIOTHÈQUE MUSCILLA
95091,BOUFFEMONT,95570,ATTAINVILLE,95.0,BIBLIOTHÈQUE MUNICIPALE
95028,ATTAINVILLE,95570,BOUFFÉMONT,95.0,BIBLIOTHÈQUE MUNICIPALE
95028,ATTAINVILLE,95570,MOISSELLES,95.0,BIBLIOTHÈQUE MUSCILLA
95028,ATTAINVILLE,95570,ATTAINVILLE,95.0,BIBLIOTHÈQUE MUNICIPALE
95409,MOISSELLES,95570,BOUFFÉMONT,95.0,BIBLIOTHÈQUE MUNICIPALE
95409,MOISSELLES,95570,MOISSELLES,95.0,BIBLIOTHÈQUE MUSCILLA
95409,MOISSELLES,95570,ATTAINVILLE,95.0,BIBLIOTHÈQUE MUNICIPALE
95660,VILLAINES SOUS BOIS,95570,BOUFFÉMONT,95.0,BIBLIOTHÈQUE MUNICIPALE
95660,VILLAINES SOUS BOIS,95570,MOISSELLES,95.0,BIBLIOTHÈQUE MUSCILLA
95660,VILLAINES SOUS BOIS,95570,ATTAINVILLE,95.0,BIBLIOTHÈQUE MUNICIPALE
95127,CERGY,95000,CERGY,95.0,MÉDIATHÈQUE VISAGES DU MONDE
95127,CERGY,95000,CERGY,95.0,BIBLIOTHÈQUE DE L'ASTROLABE
95127,CERGY,95000,NEUVILLE-SUR-OISE,95.0,BIBLIOTHÈQUE MUNICIPALE
95127,CERGY,95000,CERGY,95.0,BIBLIOTHÈQUE POINT DU JOUR
95127,CERGY,95000,CERGY,95.0,BIBLIOTHÈQUE DE L'HORLOGE
95127,CERGY,95000,CERGY,95.0,BIBLIOTHÈQUE D'ÉTUDE ET D'INFORMATION (BEI)
95500,PONTOISE,95000,CERGY,95.0,MÉDIATHÈQUE VISAGES DU MONDE
95500,PONTOISE,95000,CERGY,95.0,BIBLIOTHÈQUE DE L'ASTROLABE
95500,PONTOISE,95000,NEUVILLE-SUR-OISE,95.0,BIBLIOTHÈQUE MUNICIPALE
95500,PONTOISE,95000,CERGY,95.0,BIBLIOTHÈQUE POINT DU JOUR
95500,PONTOISE,95000,CERGY,95.0,BIBLIOTHÈQUE DE L'HORLOGE
95500,PONTOISE,95000,CERGY,95.0,BIBLIOTHÈQUE D'ÉTUDE ET D'INFORMATION (BEI)
95127,CERGY,95000,CERGY,95.0,MÉDIATHÈQUE VISAGES DU MONDE
95127,CERGY,95000,CERGY,95.0,BIBLIOTHÈQUE DE L'ASTROLABE
95127,CERGY,95000,NEUVILLE-SUR-OISE,95.0,BIBLIOTHÈQUE MUNICIPALE
95127,CERGY,95000,CERGY,95.0,BIBLIOTHÈQUE POINT DU JOUR
95127,CERGY,95000,CERGY,95.0,BIBLIOTHÈQUE DE L'HORLOGE
95127,CERGY,95000,CERGY,95.0,BIBLIOTHÈQUE D'ÉTUDE ET D'INFORMATION (BEI)
95074,BOISEMONT,95000,CERGY,95.0,MÉDIATHÈQUE VISAGES DU MONDE
95074,BOISEMONT,95000,CERGY,95.0,BIBLIOTHÈQUE DE L'ASTROLABE
95074,BOISEMONT,95000,NEUVILLE-SUR-OISE,95.0,BIBLIOTHÈQUE MUNICIPALE
95074,BOISEMONT,95000,CERGY,95.0,BIBLIOTHÈQUE POINT DU JOUR
95074,BOISEMONT,95000,CERGY,95.0,BIBLIOTHÈQUE DE L'HORLOGE
95074,BOISEMONT,95000,CERGY,95.0,BIBLIOTHÈQUE D'ÉTUDE ET D'INFORMATION (BEI)
95450,NEUVILLE SUR OISE,95000,CERGY,95.0,MÉDIATHÈQUE VISAGES DU MONDE
95450,NEUVILLE SUR OISE,95000,CERGY,95.0,BIBLIOTHÈQUE DE L'ASTROLABE
95450,NEUVILLE SUR OISE,95000,NEUVILLE-SUR-OISE,95.0,BIBLIOTHÈQUE MUNICIPALE
95450,NEUVILLE SUR OISE,95000,CERGY,95.0,BIBLIOTHÈQUE POINT DU JOUR
95450,NEUVILLE SUR OISE,95000,CERGY,95.0,BIBLIOTHÈQUE DE L'HORLOGE
95450,NEUVILLE SUR OISE,95000,CERGY,95.0,BIBLIOTHÈQUE D'ÉTUDE ET D'INFORMATION (BEI)
85151,MORTAGNE SUR SEVRE,85290,,,
85238,ST LAURENT SUR SEVRE,85290,,,
80674,RIVERY,80136,,,
95150,CHAUSSY,95710,BRAY-ET-LÛ,95.0,BIBLIOTHÈQUE MUNICIPALE
95101,BRAY ET LU,95710,BRAY-ET-LÛ,95.0,BIBLIOTHÈQUE MUNICIPALE
95011,AMBLEVILLE,95710,BRAY-ET-LÛ,95.0,BIBLIOTHÈQUE MUNICIPALE
95197,DEUIL LA BARRE,95170,DEUIL-LA-BARRE,95.0,BIBLIOTHÈQUE
85163,NOIRMOUTIER EN L ILE,85330,,,
95210,ENGHIEN LES BAINS,95880,ENGHIEN-LES-BAINS,95.0,MÉDIATHÈQUE MUNICIPALE GEORGE SAND
95219,ERMONT,95120,ERMONT,95.0,"BIBLIOTHÈQUE ""LES PASSERELLES"""
95219,ERMONT,95120,ERMONT,95.0,MÉDIATHÈQUE ANDRÉ MALRAUX
95241,FONTENAY EN PARISIS,95190,GOUSSAINVILLE,95.0,MÉDIATHÈQUE MUNICIPALE FRANÇOIS MAURIAC
95144,CHATENAY EN FRANCE,95190,GOUSSAINVILLE,95.0,MÉDIATHÈQUE MUNICIPALE FRANÇOIS MAURIAC
95280,GOUSSAINVILLE,95190,GOUSSAINVILLE,95.0,MÉDIATHÈQUE MUNICIPALE FRANÇOIS MAURIAC
95256,FREPILLON,95740,,,
95257,LA FRETTE SUR SEINE,95530,LA-FRETTE-SUR-SEINE,95.0,BIBLIOTHÈQUE MUNICIPALE
95258,FROUVILLE,95690,,,
95304,HEDOUVILLE,95690,,,
95446,NESLES LA VALLEE,95690,,,
95328,LABBEVILLE,95690,,,
85083,L EPINE,85740,,,
95303,LE HEAULME,95640,SANTEUIL,95.0,BIBLIOTHÈQUE MUNICIPALE
95303,LE HEAULME,95640,MARINES,95.0,BIBLIOTHÈQUE
95447,NEUILLY EN VEXIN,95640,SANTEUIL,95.0,BIBLIOTHÈQUE MUNICIPALE
95447,NEUILLY EN VEXIN,95640,MARINES,95.0,BIBLIOTHÈQUE
95584,SANTEUIL,95640,SANTEUIL,95.0,BIBLIOTHÈQUE MUNICIPALE
95584,SANTEUIL,95640,MARINES,95.0,BIBLIOTHÈQUE
95102,BREANCON,95640,SANTEUIL,95.0,BIBLIOTHÈQUE MUNICIPALE
95102,BREANCON,95640,MARINES,95.0,BIBLIOTHÈQUE
95298,HARAVILLIERS,95640,SANTEUIL,95.0,BIBLIOTHÈQUE MUNICIPALE
95298,HARAVILLIERS,95640,MARINES,95.0,BIBLIOTHÈQUE
95110,BRIGNANCOURT,95640,SANTEUIL,95.0,BIBLIOTHÈQUE MUNICIPALE
95110,BRIGNANCOURT,95640,MARINES,95.0,BIBLIOTHÈQUE
95438,MOUSSY,95640,SANTEUIL,95.0,BIBLIOTHÈQUE MUNICIPALE
95438,MOUSSY,95640,MARINES,95.0,BIBLIOTHÈQUE
95370,MARINES,95640,SANTEUIL,95.0,BIBLIOTHÈQUE MUNICIPALE
95370,MARINES,95640,MARINES,95.0,BIBLIOTHÈQUE
85207,ST DENIS DU PAYRE,85580,,,
85255,ST MICHEL EN L HERM,85580,,,
85104,GRUES,85580,,,
85297,TRIAIZE,85580,,,
95309,HODENT,95420,GENAINVILLE,95.0,BIBLIOTHÈQUE MUNICIPALE
95309,HODENT,95420,MAGNY-EN-VEXIN,95.0,BIBLIOTHÈQUE MUNICIPALE GEORGE SAND
95355,MAGNY EN VEXIN,95420,GENAINVILLE,95.0,BIBLIOTHÈQUE MUNICIPALE
95355,MAGNY EN VEXIN,95420,MAGNY-EN-VEXIN,95.0,BIBLIOTHÈQUE MUNICIPALE GEORGE SAND
95166,CLERY EN VEXIN,95420,GENAINVILLE,95.0,BIBLIOTHÈQUE MUNICIPALE
95166,CLERY EN VEXIN,95420,MAGNY-EN-VEXIN,95.0,BIBLIOTHÈQUE MUNICIPALE GEORGE SAND
95139,LA CHAPELLE EN VEXIN,95420,GENAINVILLE,95.0,BIBLIOTHÈQUE MUNICIPALE
95139,LA CHAPELLE EN VEXIN,95420,MAGNY-EN-VEXIN,95.0,BIBLIOTHÈQUE MUNICIPALE GEORGE SAND
95459,NUCOURT,95420,GENAINVILLE,95.0,BIBLIOTHÈQUE MUNICIPALE
95459,NUCOURT,95420,MAGNY-EN-VEXIN,95.0,BIBLIOTHÈQUE MUNICIPALE GEORGE SAND
95462,OMERVILLE,95420,GENAINVILLE,95.0,BIBLIOTHÈQUE MUNICIPALE
95462,OMERVILLE,95420,MAGNY-EN-VEXIN,95.0,BIBLIOTHÈQUE MUNICIPALE GEORGE SAND
95690,WY DIT JOLI VILLAGE,95420,GENAINVILLE,95.0,BIBLIOTHÈQUE MUNICIPALE
95690,WY DIT JOLI VILLAGE,95420,MAGNY-EN-VEXIN,95.0,BIBLIOTHÈQUE MUNICIPALE GEORGE SAND
95554,ST GERVAIS,95420,GENAINVILLE,95.0,BIBLIOTHÈQUE MUNICIPALE
95554,ST GERVAIS,95420,MAGNY-EN-VEXIN,95.0,BIBLIOTHÈQUE MUNICIPALE GEORGE SAND
95011,AMBLEVILLE,95420,GENAINVILLE,95.0,BIBLIOTHÈQUE MUNICIPALE
95011,AMBLEVILLE,95420,MAGNY-EN-VEXIN,95.0,BIBLIOTHÈQUE MUNICIPALE GEORGE SAND
95024,ARTHIES,95420,GENAINVILLE,95.0,BIBLIOTHÈQUE MUNICIPALE
95024,ARTHIES,95420,MAGNY-EN-VEXIN,95.0,BIBLIOTHÈQUE MUNICIPALE GEORGE SAND
95046,BANTHELU,95420,GENAINVILLE,95.0,BIBLIOTHÈQUE MUNICIPALE
95046,BANTHELU,95420,MAGNY-EN-VEXIN,95.0,BIBLIOTHÈQUE MUNICIPALE GEORGE SAND
95141,CHARMONT,95420,GENAINVILLE,95.0,BIBLIOTHÈQUE MUNICIPALE
95141,CHARMONT,95420,MAGNY-EN-VEXIN,95.0,BIBLIOTHÈQUE MUNICIPALE GEORGE SAND
95270,GENAINVILLE,95420,GENAINVILLE,95.0,BIBLIOTHÈQUE MUNICIPALE
95270,GENAINVILLE,95420,MAGNY-EN-VEXIN,95.0,BIBLIOTHÈQUE MUNICIPALE GEORGE SAND
95379,MAUDETOUR EN VEXIN,95420,GENAINVILLE,95.0,BIBLIOTHÈQUE MUNICIPALE
95379,MAUDETOUR EN VEXIN,95420,MAGNY-EN-VEXIN,95.0,BIBLIOTHÈQUE MUNICIPALE GEORGE SAND
95323,JOUY LE MOUTIER,95280,JOUY-LE-MOUTIER,95.0,MÉDIATHÈQUE MUNICIPALE
95323,JOUY LE MOUTIER,95280,JOUY-LE-MOUTIER,95.0,MÉDIATHÈQUE MUNICIPALE
95323,JOUY LE MOUTIER,95280,JOUY-LE-MOUTIER,95.0,MÉDIATHÈQUE MUNICIPALE
85234,ST JEAN DE MONTS,85160,,,
95480,PARMAIN,95620,PARMAIN,95.0,BIBLIOTHÈQUE LACHESNAYE
95500,PONTOISE,95300,PONTOISE,95.0,BIBLIOTHÈQUE MUNICIPALE GUILLAUME APOLLINAIRE
95500,PONTOISE,95300,PONTOISE,95.0,BIBLIOTHÈQUE ANNEXE DES LOUVRAIS
95500,PONTOISE,95300,PONTOISE,95.0,BIBLIOTHÈQUE ANNEXE DE MARCOUVILLE
95211,ENNERY,95300,PONTOISE,95.0,BIBLIOTHÈQUE MUNICIPALE GUILLAUME APOLLINAIRE
95211,ENNERY,95300,PONTOISE,95.0,BIBLIOTHÈQUE ANNEXE DES LOUVRAIS
95211,ENNERY,95300,PONTOISE,95.0,BIBLIOTHÈQUE ANNEXE DE MARCOUVILLE
95308,HEROUVILLE EN VEXIN,95300,PONTOISE,95.0,BIBLIOTHÈQUE MUNICIPALE GUILLAUME APOLLINAIRE
95308,HEROUVILLE EN VEXIN,95300,PONTOISE,95.0,BIBLIOTHÈQUE ANNEXE DES LOUVRAIS
95308,HEROUVILLE EN VEXIN,95300,PONTOISE,95.0,BIBLIOTHÈQUE ANNEXE DE MARCOUVILLE
95341,LIVILLIERS,95300,PONTOISE,95.0,BIBLIOTHÈQUE MUNICIPALE GUILLAUME APOLLINAIRE
95341,LIVILLIERS,95300,PONTOISE,95.0,BIBLIOTHÈQUE ANNEXE DES LOUVRAIS
95341,LIVILLIERS,95300,PONTOISE,95.0,BIBLIOTHÈQUE ANNEXE DE MARCOUVILLE
95527,ROISSY EN FRANCE,95700,ROISSY-EN-FRANCE,95.0,BIBLIOTHÈQUE DE L'ORANGERIE
95527,ROISSY EN FRANCE,95700,ROISSY-EN-FRANCE,95.0,BIBLIOTHÈQUE DE L'ORANGERIE
95529,RONQUEROLLES,95340,PERSAN,95.0,MÉDIATHÈQUE MUNICIPALE BORIS VIAN
95058,BERNES SUR OISE,95340,PERSAN,95.0,MÉDIATHÈQUE MUNICIPALE BORIS VIAN
95487,PERSAN,95340,PERSAN,95.0,MÉDIATHÈQUE MUNICIPALE BORIS VIAN
62126,BEUVRY,62660,,,
95598,SOISY SOUS MONTMORENCY,95230,SOISY-SOUS-MONTMORENCY,95.0,BIBLIOTHÈQUE
95628,VALMONDOIS,95760,,,
97102,ANSE BERTRAND,97121,,,
85192,ROCHETREJOUX,85510,,,
85031,LE BOUPERE,85510,,,
97106,BOUILLANTE,97125,,,
97106,BOUILLANTE,97125,,,
85194,LES SABLES D OLONNE,85100,,,
97107,CAPESTERRE BELLE EAU,97130,,,
97107,CAPESTERRE BELLE EAU,97130,,,
97107,CAPESTERRE BELLE EAU,97130,,,
97109,GOURBEYRE,97113,,,
97119,PETIT CANAL,97131,,,
97119,PETIT CANAL,97131,,,
97122,PORT LOUIS,97117,,,
97130,TERRE DE BAS,97136,,,
97133,VIEUX FORT,97141,,,
97202,LES ANSES D ARLET,97217,,,
97204,LE CARBET,97221,,,
62215,CARVIN,62220,,,
97209,FORT DE FRANCE,97200,,,
97209,FORT DE FRANCE,97234,,,
97220,RIVIERE PILOTE,97211,,,
97223,ST ESPRIT,97270,,,
97224,ST JOSEPH,97212,,,
97234,BELLEFONTAINE,97222,,,
97205,CASE PILOTE,97222,,,
97301,REGINA,97390,,,
97303,IRACOUBO,97350,,,
62249,COURCELLES LES LENS,62970,,,
97309,REMIRE MONTJOLY,97354,,,
97352,SAUL,97314,,,
97362,PAPAICHTON,97316,,,
97406,LA PLAINE DES PALMISTES,97431,,,
97407,LE PORT,97420,,,
97407,LE PORT,97420,,,
97407,LE PORT,97420,,,
97411,ST DENIS,97400,,,
97411,ST DENIS,97400,,,
97411,ST DENIS,97400,,,
97411,ST DENIS,97400,,,
97411,ST DENIS,97400,,,
97411,ST DENIS,97400,,,
97411,ST DENIS,97490,,,
97411,ST DENIS,97490,,,
97411,ST DENIS,97490,,,
97411,ST DENIS,97490,,,
97411,ST DENIS,97490,,,
97412,ST JOSEPH,97480,,,
97412,ST JOSEPH,97480,,,
97412,ST JOSEPH,97480,,,
97412,ST JOSEPH,97480,,,
97414,ST LOUIS,97421,,,
97414,ST LOUIS,97421,,,
97415,ST PAUL,97411,,,
97415,ST PAUL,97434,,,
97415,ST PAUL,97434,,,
97415,ST PAUL,97435,,,
97415,ST PAUL,97435,,,
97415,ST PAUL,97435,,,
97417,ST PHILIPPE,97442,,,
97417,ST PHILIPPE,97442,,,
97418,STE MARIE,97438,,,
97418,STE MARIE,97438,,,
97418,STE MARIE,97438,,,
97418,STE MARIE,97438,,,
97419,STE ROSE,97439,,,
97419,STE ROSE,97439,,,
97422,LE TAMPON,97418,,,
97422,LE TAMPON,97418,,,
97422,LE TAMPON,97430,,,
97422,LE TAMPON,97430,,,
97422,LE TAMPON,97430,,,
97422,LE TAMPON,97430,,,
97424,CILAOS,97413,,,
97424,CILAOS,97413,,,
97501,MIQUELON LANGLADE,97500,,,
97502,ST PIERRE,97500,,,
97501,MIQUELON LANGLADE,97500,,,
97601,ACOUA,97630,,,
97612,MTSAMBORO,97630,,,
97605,CHICONI,97670,,,
97614,OUANGANI,97670,,,
97614,OUANGANI,97670,,,
97606,CHIRONGUI,97620,,,
97604,BOUENI,97620,,,
97609,KANI KELI,97625,,,
97610,KOUNGOU,97600,,,
97611,MAMOUDZOU,97600,,,
97611,MAMOUDZOU,97600,,,
98711,ANAA,98786,,,
98712,ARUE,98701,,,
98713,ARUTUA,98761,,,
98713,ARUTUA,98762,,,
98714,BORA BORA,98730,,,
98714,BORA BORA,98730,,,
98714,BORA BORA,98730,,,
98714,BORA BORA,98730,,,
98715,FAAA,98704,,,
98716,FAKARAVA,98790,,,
98720,HAO,98790,,,
98721,HIKUERU,98790,,,
98721,HIKUERU,98790,,,
98726,MAKEMO,98790,,,
98726,MAKEMO,98790,,,
98726,MAKEMO,98790,,,
98716,FAKARAVA,98790,,,
98720,HAO,98790,,,
98720,HAO,98790,,,
98720,HAO,98790,,,
98721,HIKUERU,98790,,,
98721,HIKUERU,98790,,,
98720,HAO,98790,,,
98726,MAKEMO,98790,,,
98711,ANAA,98790,,,
98716,FAKARAVA,98790,,,
98749,TAKAROA,98790,,,
98720,HAO,98790,,,
98720,HAO,98790,,,
98720,HAO,98790,,,
98720,HAO,98790,,,
98726,MAKEMO,98790,,,
98726,MAKEMO,98790,,,
98726,MAKEMO,98790,,,
98726,MAKEMO,98790,,,
98740,RANGIROA,98790,,,
98718,FATU HIVA,98740,,,
