,CODE_INSEE,LIBCOM,DEP
12792,29055,Le Folgoët,29
12793,29056,La Forest-Landerneau,29
12794,29057,La Forêt-Fouesnant,29
12795,29058,Fouesnant,29
12798,29059,Garlan,29
12799,29060,Gouesnach,29
12800,29061,Gouesnou,29
12804,29062,Gouézec,29
12805,29063,Goulien,29
12806,29064,Goulven,29
12807,29065,Gourlizon,29
12808,29066,Guengat,29
12809,29067,Guerlesquin,29
12810,29068,Guiclan,29
12811,29069,Guilers,29
12814,29070,Guiler-sur-Goyen,29
12815,29071,Guilligomarc'h,29
12816,29072,Guilvinec,29
12817,29073,Guimaëc,29
12818,29074,Guimiliau,29
12819,29075,Guipavas,29
12824,29076,Milizac-Guipronvel,29
12825,29077,Guissény,29
12826,29078,Hanvec,29
12827,29079,Henvic,29
12828,29080,Hôpital-Camfrout,29
12829,29081,Huelgoat,29
12830,29082,Île-de-Batz,29
12831,29083,Île-de-Sein,29
12832,29084,Île-Molène,29
12833,29085,Île-Tudy,29
12834,29086,Irvillac,29
12835,29087,Le Juch,29
12836,29089,Kergloff,29
12837,29090,Kerlaz,29
12838,29091,Kerlouan,29
12839,29093,Kernilis,29
12840,29094,Kernouës,29
12841,29095,Kersaint-Plabennec,29
12842,29097,Lampaul-Guimiliau,29
12843,29098,Lampaul-Plouarzel,29
12844,29099,Lampaul-Ploudalmézeau,29
12845,29100,Lanarvily,29
12846,29101,Landéda,29
12847,29102,Landeleau,29
12848,29103,Landerneau,29
12854,29104,Landévennec,29
12855,29105,Landivisiau,29
12859,29106,Landrévarzec,29
12860,29107,Landudal,29
12861,29108,Landudec,29
12862,29109,Landunvez,29
12863,29110,Langolen,29
12864,29111,Lanhouarneau,29
12865,29112,Lanildut,29
12866,29113,Lanmeur,29
12867,29114,Lannéanou,29
12868,29115,Lannédern,29
12869,29116,Lanneuffret,29
12870,29117,Lannilis,29
12871,29119,Lanrivoaré,29
12872,29120,Lanvéoc,29
12873,29122,Laz,29
12874,29123,Lennon,29
12875,29124,Lesneven,29
12878,29125,Leuhan,29
12879,29126,Loc-Brévalaire,29
12880,29128,Loc-Eguiner,29
12881,29130,Locmaria-Plouzané,29
12882,29131,Locmélar,29
12883,29132,Locquénolé,29
12884,29133,Locquirec,29
12885,29134,Locronan,29
12886,29135,Loctudy,29
12887,29136,Locunolé,29
12888,29137,Logonna-Daoulas,29
12889,29139,Lopérec,29
12890,29140,Loperhet,29
12891,29141,Loqueffret,29
12892,29142,Lothey,29
12893,29143,Mahalon,29
12894,29144,La Martyre,29
12895,29145,Confort-Meilars,29
12896,29146,Melgven,29
12897,29147,Mellac,29
12898,29148,Mespaul,29
12899,29150,Moëlan-sur-Mer,29
12902,29151,Morlaix,29
12909,29152,Motreff,29
12910,29153,Névez,29
12911,29155,Ouessant,29
12912,29156,Pencran,29
12913,29158,Penmarch,29
12915,29159,Peumerit,29
12916,29160,Plabennec,29
12919,29161,Pleuven,29
12920,29162,Pleyben,29
12921,29163,Pleyber-Christ,29
12922,29165,Plobannalec-Lesconil,29
12923,29166,Ploéven,29
12924,29167,Plogastel-Saint-Germain,29
12925,29168,Plogoff,29
12926,29169,Plogonnec,29
12927,29170,Plomelin,29
12928,29171,Plomeur,29
12929,29172,Plomodiern,29
12930,29173,Plonéis,29
12931,29174,Plonéour-Lanvern,29
12932,29175,Plonévez-du-Faou,29
12933,29176,Plonévez-Porzay,29
12934,29177,Plouarzel,29
12935,29178,Ploudalmézeau,29
12936,29179,Ploudaniel,29
12937,29180,Ploudiry,29
12938,29181,Plouédern,29
12939,29182,Plouégat-Guérand,29
12940,29183,Plouégat-Moysan,29
12941,29184,Plouénan,29
12942,29185,Plouescat,29
12943,29186,Plouezoc'h,29
12944,29187,Plougar,29
12945,29188,Plougasnou,29
12946,29189,Plougastel-Daoulas,29
12951,29190,Plougonvelin,29
12952,29191,Plougonven,29
12953,29192,Plougoulm,29
12954,29193,Plougourvest,29
12955,29195,Plouguerneau,29
12957,29196,Plouguin,29
12958,29197,Plouhinec,29
12959,29198,Plouider,29
12960,29199,Plouigneau,29
12961,29201,Ploumoguer,29
12962,29202,Plounéour-Ménez,29
12963,29204,Plounéventer,29
12964,29205,Plounévézel,29
12965,29206,Plounévez-Lochrist,29
12966,29207,Plourin-lès-Morlaix,29
12967,29208,Plourin,29
12968,29209,Plouvien,29
12969,29210,Plouvorn,29
12970,29211,Plouyé,29
12971,29212,Plouzané,29
12977,29213,Plouzévédé,29
12978,29214,Plovan,29
12979,29215,Plozévet,29
12980,29216,Pluguffan,29
12981,29217,Pont-Aven,29
12982,29218,Pont-Croix,29
12983,29220,Pont-l'Abbé,29
12986,29221,Porspoder,29
12987,29222,Port-Launay,29
12988,29224,Pouldergat,29
12989,29225,Pouldreuzic,29
12990,29226,Poullan-sur-Mer,29
12991,29227,Poullaouen,29
12992,29228,Primelin,29
12993,29229,Quéménéven,29
12994,29230,Querrien,29
12995,29232,Quimper,29
13024,29233,Quimperlé,29
13029,29234,Rédené,29
13030,29235,Le Relecq-Kerhuon,29
13035,29236,Riec-sur-Bélon,29
13036,29237,La Roche-Maurice,29
13037,29238,Roscanvel,29
13038,29239,Roscoff,29
13039,29240,Rosnoën,29
13040,29241,Rosporden,29
13043,29243,Saint-Coulitz,29
13044,29244,Saint-Derrien,29
13045,29245,Saint-Divy,29
13046,29246,Saint-Eloy,29
13047,29247,Saint-Évarzec,29
13048,29248,Saint-Frégant,29
13049,29249,Saint-Goazec,29
13050,29250,Saint-Hernin,29
13051,29251,Saint-Jean-du-Doigt,29
13052,29252,Saint-Jean-Trolimon,29
13053,29254,Saint-Martin-des-Champs,29
13054,29255,Saint-Méen,29
13055,29256,Saint-Nic,29
13056,29257,Saint-Pabu,29
13057,29259,Saint-Pol-de-Léon,29
13060,29260,Saint-Renan,29
13064,29261,Saint-Rivoal,29
13065,29262,Saint-Sauveur,29
13066,29263,Saint-Ségal,29
13067,29264,Saint-Servais,29
13068,29265,Sainte-Sève,29
13069,29266,Saint-Thégonnec Loc-Eguiner,29
13070,29267,Saint-Thois,29
13071,29268,Saint-Thonan,29
13072,29269,Saint-Thurien,29
13073,29270,Saint-Urbain,29
13074,29271,Saint-Vougay,29
13075,29272,Saint-Yvi,29
13076,29273,Santec,29
13077,29274,Scaër,29
13079,29275,Scrignac,29
13080,29276,Sibiril,29
13081,29277,Sizun,29
13082,29278,Spézet,29
13083,29279,Taulé,29
13084,29280,Telgruc-sur-Mer,29
13085,29281,Tourch,29
13086,29282,Trébabu,29
13087,29284,Treffiagat,29
13088,29285,Tréflaouénan,29
13089,29286,Tréflévénez,29
13090,29287,Tréflez,29
13091,29288,Trégarantec,29
13092,29289,Trégarvan,29
13093,29290,Tréglonou,29
13094,29291,Trégourez,29
13095,29292,Tréguennec,29
13096,29293,Trégunc,29
13098,29294,Le Tréhou,29
13099,29295,Trémaouézan,29
13100,29296,Tréméoc,29
13101,29297,Tréméven,29
13102,29298,Tréogat,29
13103,29299,Tréouergat,29
13104,29300,Le Trévoux,29
13105,29301,Trézilidé,29
13106,29302,Pont-de-Buis-lès-Quimerch,29
13107,2A001,Afa,2A
13108,2A004,Ajaccio,2A
13132,2A006,Alata,2A
13133,2A008,Albitreccia,2A
13134,2A011,Altagène,2A
13135,2A014,Ambiegna,2A
13136,2A017,Appietto,2A
13137,2A018,Arbellara,2A
13138,2A019,Arbori,2A
13139,2A021,Argiusta-Moriccio,2A
13140,2A022,Arro,2A
13141,2A024,Aullène,2A
13142,2A026,Azilone-Ampaza,2A
13143,2A027,Azzana,2A
13144,2A028,Balogna,2A
13145,2A031,Bastelica,2A
13146,2A032,Bastelicaccia,2A
13147,2A035,Belvédère-Campomoro,2A
13148,2A038,Bilia,2A
13149,2A040,Bocognano,2A
13150,2A041,Bonifacio,2A
13151,2A048,Calcatoggio,2A
13152,2A056,Campo,2A
13153,2A060,Cannelle,2A
13154,2A061,Carbini,2A
13155,2A062,Carbuccia,2A
13156,2A064,Cardo-Torgia,2A
13157,2A065,Cargèse,2A
13158,2A066,Cargiaca,2A
13159,2A070,Casaglione,2A
13160,2A071,Casalabriva,2A
13161,2A085,Cauro,2A
13162,2A089,Ciamannacce,2A
13163,2A090,Coggia,2A
13164,2A091,Cognocoli-Monticchi,2A
13165,2A092,Conca,2A
13166,2A094,Corrano,2A
13167,2A098,Coti-Chiavari,2A
13168,2A099,Cozzano,2A
13169,2A100,Cristinacce,2A
13170,2A103,Cuttoli-Corticchiato,2A
13171,2A104,Eccica-Suarella,2A
13172,2A108,Évisa,2A
13173,2A114,Figari,2A
13174,2A115,Foce,2A
13175,2A117,Forciolo,2A
13176,2A118,Fozzano,2A
13177,2A119,Frasseto,2A
13178,2A127,Giuncheto,2A
13179,2A128,Granace,2A
13180,2A129,Grossa,2A
13181,2A130,Grosseto-Prugna,2A
13182,2A131,Guagno,2A
13183,2A132,Guargualé,2A
13184,2A133,Guitera-les-Bains,2A
13185,2A139,Lecci,2A
13186,2A141,Letia,2A
13187,2A142,Levie,2A
13188,2A144,Lopigna,2A
13189,2A146,Loreto-di-Tallano,2A
13190,2A154,Marignana,2A
13191,2A158,Mela,2A
13192,2A160,Moca-Croce,2A
13193,2A163,Monacia-d'Aullène,2A
13194,2A174,Murzo,2A
13195,2A181,Ocana,2A
13196,2A186,Olivese,2A
13197,2A189,Olmeto,2A
13198,2A191,Olmiccia,2A
13199,2A196,Orto,2A
13200,2A197,Osani,2A
13201,2A198,Ota,2A
13202,2A200,Palneca,2A
13203,2A203,Partinello,2A
13204,2A204,Pastricciola,2A
13205,2A209,Peri,2A
13206,2A211,Petreto-Bicchisano,2A
13207,2A212,Piana,2A
13208,2A215,Pianottoli-Caldarello,2A
13209,2A228,Pietrosella,2A
13210,2A232,Pila-Canale,2A
13211,2A240,Poggiolo,2A
13212,2A247,Porto-Vecchio,2A
13216,2A249,Propriano,2A
13217,2A253,Quasquara,2A
13218,2A254,Quenza,2A
13219,2A258,Renno,2A
13220,2A259,Rezza,2A
13221,2A262,Rosazia,2A
13222,2A266,Salice,2A
13223,2A268,Sampolo,2A
13224,2A269,Sari-Solenzara,2A
13225,2A270,Sari-d'Orcino,2A
13226,2A271,Sarrola-Carcopino,2A
13227,2A272,Sartène,2A
13228,2A276,Serra-di-Ferro,2A
13229,2A278,Serra-di-Scopamène,2A
13230,2A279,Serriera,2A
13231,2A282,Soccia,2A
13232,2A284,Sollacaro,2A
13233,2A285,Sorbollano,2A
13234,2A288,Sotta,2A
13235,2A295,Sant'Andréa-d'Orcino,2A
13236,2A300,San-Gavino-di-Carbini,2A
13237,2A308,Sainte-Lucie-de-Tallano,2A
13238,2A310,Santa-Maria-Figaniella,2A
13239,2A312,Santa-Maria-Siché,2A
13240,2A322,Tasso,2A
13241,2A323,Tavaco,2A
13242,2A324,Tavera,2A
13243,2A326,Tolla,2A
13244,2A330,Ucciani,2A
13245,2A331,Urbalacone,2A
13246,2A336,Valle-di-Mezzana,2A
13247,2A345,Vero,2A
13248,2A348,Vico,2A
13249,2A349,Viggianello,2A
13250,2A351,Villanova,2A
13251,2A357,Zérubia,2A
13252,2A358,Zévaco,2A
13253,2A359,Zicavo,2A
13254,2A360,Zigliara,2A
13255,2A362,Zonza,2A
13256,2A363,Zoza,2A
13257,2B002,Aghione,2B
13258,2B003,Aiti,2B
13259,2B005,Alando,2B
13260,2B007,Albertacce,2B
13261,2B009,Aléria,2B
13262,2B010,Algajola,2B
13263,2B012,Altiani,2B
13264,2B013,Alzi,2B
13265,2B015,Ampriani,2B
13266,2B016,Antisanti,2B
13267,2B020,Aregno,2B
13268,2B023,Asco,2B
13269,2B025,Avapessa,2B
13270,2B029,Barbaggio,2B
13271,2B030,Barrettali,2B
13272,2B033,Bastia,2B
13287,2B034,Belgodère,2B
13288,2B036,Bigorno,2B
13289,2B037,Biguglia,2B
13291,2B039,Bisinchi,2B
13292,2B042,Borgo,2B
13294,2B043,Brando,2B
13295,2B045,Bustanico,2B
13296,2B046,Cagnano,2B
13297,2B047,Calacuccia,2B
13298,2B049,Calenzana,2B
13299,2B050,Calvi,2B
13301,2B051,Cambia,2B
13302,2B052,Campana,2B
13303,2B053,Campi,2B
13304,2B054,Campile,2B
13305,2B055,Campitello,2B
13306,2B057,Canale-di-Verde,2B
13307,2B058,Canari,2B
13308,2B059,Canavaggia,2B
13309,2B063,Carcheto-Brustico,2B
13310,2B067,Carpineto,2B
13311,2B068,Carticasi,2B
13312,2B069,Casabianca,2B
13313,2B072,Casalta,2B
13314,2B073,Casamaccioli,2B
13315,2B074,Casanova,2B
13316,2B075,Casevecchie,2B
13317,2B077,Castellare-di-Casinca,2B
13318,2B078,Castellare-di-Mercurio,2B
13319,2B079,Castello-di-Rostino,2B
13320,2B080,Castifao,2B
13321,2B081,Castiglione,2B
13322,2B082,Castineta,2B
13323,2B083,Castirla,2B
13324,2B084,Cateri,2B
13325,2B086,Centuri,2B
13326,2B087,Cervione,2B
13327,2B088,Chiatra,2B
13328,2B093,Corbara,2B
13329,2B095,Corscia,2B
13330,2B096,Corte,2B
13332,2B097,Costa,2B
13333,2B101,Croce,2B
13334,2B102,Crocicchia,2B
13335,2B105,Erbajolo,2B
13336,2B106,Érone,2B
13337,2B107,Ersa,2B
13338,2B109,Farinole,2B
13339,2B110,Favalello,2B
13340,2B111,Felce,2B
13341,2B112,Feliceto,2B
13342,2B113,Ficaja,2B
13343,2B116,Focicchia,2B
13344,2B120,Furiani,2B
13345,2B121,Galéria,2B
13346,2B122,Gavignano,2B
13347,2B123,Ghisonaccia,2B
13348,2B124,Ghisoni,2B
13349,2B125,Giocatojo,2B
13350,2B126,Giuncaggio,2B
13351,2B134,L'Île-Rousse,2B
13352,2B135,Isolaccio-di-Fiumorbo,2B
13353,2B136,Lama,2B
13354,2B137,Lano,2B
13355,2B138,Lavatoggio,2B
13356,2B140,Lento,2B
13357,2B143,Linguizzetta,2B
13358,2B145,Loreto-di-Casinca,2B
13359,2B147,Lozzi,2B
13360,2B148,Lucciana,2B
13361,2B149,Lugo-di-Nazza,2B
13362,2B150,Lumio,2B
13363,2B152,Luri,2B
13364,2B153,Manso,2B
13365,2B155,Matra,2B
13366,2B156,Mausoléo,2B
13367,2B157,Mazzola,2B
13368,2B159,Meria,2B
13369,2B161,Moïta,2B
13370,2B162,Moltifao,2B
13371,2B164,Monacia-d'Orezza,2B
13372,2B165,Moncale,2B
13373,2B166,Monte,2B
13374,2B167,Montegrosso,2B
13375,2B168,Monticello,2B
13376,2B169,Morosaglia,2B
13377,2B170,Morsiglia,2B
13378,2B171,Muracciole,2B
13379,2B172,Murato,2B
13380,2B173,Muro,2B
13381,2B175,Nessa,2B
13382,2B176,Nocario,2B
13383,2B177,Noceta,2B
13384,2B178,Nonza,2B
13385,2B179,Novale,2B
13386,2B180,Novella,2B
13387,2B182,Occhiatana,2B
13388,2B183,Ogliastro,2B
13389,2B184,Olcani,2B
13390,2B185,Oletta,2B
13391,2B187,Olmeta-di-Capocorso,2B
13392,2B188,Olmeta-di-Tuda,2B
13393,2B190,Olmi-Cappella,2B
13394,2B192,Olmo,2B
13395,2B193,Omessa,2B
13396,2B194,Ortale,2B
13397,2B195,Ortiporio,2B
13398,2B199,Palasca,2B
13399,2B201,Pancheraccia,2B
13400,2B202,Parata,2B
13401,2B205,Patrimonio,2B
13402,2B206,Penta-Acquatella,2B
13403,2B207,Penta-di-Casinca,2B
13404,2B208,Perelli,2B
13405,2B210,Pero-Casevecchie,2B
13406,2B213,Pianello,2B
13407,2B214,Piano,2B
13408,2B216,Piazzali,2B
13409,2B217,Piazzole,2B
13410,2B218,Piedicorte-di-Gaggio,2B
13411,2B219,Piedicroce,2B
13412,2B220,Piedigriggio,2B
13413,2B221,Piedipartino,2B
13414,2B222,Pie-d'Orezza,2B
13415,2B223,Pietralba,2B
13416,2B224,Pietracorbara,2B
13417,2B225,Pietra-di-Verde,2B
13418,2B226,Pietraserena,2B
13419,2B227,Pietricaggio,2B
13420,2B229,Pietroso,2B
13421,2B230,Piève,2B
13422,2B231,Pigna,2B
13423,2B233,Pino,2B
13424,2B234,Piobetta,2B
13425,2B235,Pioggiola,2B
13426,2B236,Poggio-di-Nazza,2B
13427,2B238,Poggio-di-Venaco,2B
13428,2B239,Poggio-d'Oletta,2B
13429,2B241,Poggio-Marinaccio,2B
13430,2B242,Poggio-Mezzana,2B
13431,2B243,Polveroso,2B
13432,2B244,Popolasca,2B
13433,2B245,Porri,2B
13434,2B246,La Porta,2B
13435,2B248,Prato-di-Giovellina,2B
13436,2B250,Prunelli-di-Casacconi,2B
13437,2B251,Prunelli-di-Fiumorbo,2B
13438,2B252,Pruno,2B
13439,2B255,Quercitello,2B
13440,2B256,Rapaggio,2B
13441,2B257,Rapale,2B
13442,2B260,Riventosa,2B
13443,2B261,Rogliano,2B
13444,2B263,Rospigliani,2B
13445,2B264,Rusio,2B
13446,2B265,Rutali,2B
13447,2B267,Saliceto,2B
13448,2B273,Scata,2B
13449,2B274,Scolca,2B
13450,2B275,Sermano,2B
13451,2B277,Serra-di-Fiumorbo,2B
13452,2B280,Silvareccio,2B
13453,2B281,Sisco,2B
13454,2B283,Solaro,2B
13455,2B286,Sorbo-Ocagnano,2B
13456,2B287,Sorio,2B
13457,2B289,Soveria,2B
13458,2B290,Speloncato,2B
13459,2B291,Stazzona,2B
13460,2B292,Sant'Andréa-di-Bozio,2B
13461,2B293,Sant'Andréa-di-Cotone,2B
13462,2B296,Sant'Antonino,2B
13463,2B297,San-Damiano,2B
13464,2B298,Saint-Florent,2B
13465,2B299,San-Gavino-d'Ampugnani,2B
13466,2B301,San-Gavino-di-Tenda,2B
13467,2B302,San-Giovanni-di-Moriani,2B
13468,2B303,San-Giuliano,2B
13469,2B304,San-Lorenzo,2B
13470,2B305,San-Martino-di-Lota,2B
13471,2B306,Santa-Lucia-di-Mercurio,2B
13472,2B307,Santa-Lucia-di-Moriani,2B
13473,2B309,Santa-Maria-di-Lota,2B
13474,2B311,Santa-Maria-Poggio,2B
13475,2B313,San-Nicolao,2B
13476,2B314,Santo-Pietro-di-Tenda,2B
13477,2B315,Santo-Pietro-di-Venaco,2B
13478,2B316,Santa-Reparata-di-Balagna,2B
13479,2B317,Santa-Reparata-di-Moriani,2B
13480,2B318,Taglio-Isolaccio,2B
13481,2B319,Talasani,2B
13482,2B320,Tallone,2B
13483,2B321,Tarrano,2B
13484,2B327,Tomino,2B
13485,2B328,Tox,2B
13486,2B329,Tralonca,2B
13487,2B332,Urtaca,2B
13488,2B333,Vallecalle,2B
13489,2B334,Valle-d'Alesani,2B
13490,2B335,Valle-di-Campoloro,2B
13491,2B337,Valle-di-Rostino,2B
13492,2B338,Valle-d'Orezza,2B
13493,2B339,Vallica,2B
13494,2B340,Velone-Orneto,2B
13495,2B341,Venaco,2B
13496,2B342,Ventiseri,2B
13497,2B343,Venzolasca,2B
13498,2B344,Verdèse,2B
13499,2B346,Vescovato,2B
13500,2B347,Vezzani,2B
13501,2B350,Vignale,2B
13502,2B352,Ville-di-Paraso,2B
13503,2B353,Ville-di-Pietrabugno,2B
13504,2B354,Vivario,2B
13505,2B355,Volpajola,2B
13506,2B356,Zalana,2B
13507,2B361,Zilia,2B
13508,2B364,Zuani,2B
13509,2B365,San-Gavino-di-Fiumorbo,2B
13510,2B366,Chisa,2B
13511,30001,Aigaliers,30
13512,30002,Aigremont,30
13513,30003,Aigues-Mortes,30
13515,30004,Aigues-Vives,30
13516,30005,Aiguèze,30
13517,30006,Aimargues,30
13518,30007,Alès,30
13533,30008,Allègre-les-Fumades,30
13534,30009,Alzon,30
13535,30010,Anduze,30
13536,30011,Les Angles,30
13539,30012,Aramon,30
13540,30013,Argilliers,30
13541,30014,Arpaillargues-et-Aureillac,30
13542,30015,Arphy,30
13543,30016,Arre,30
13544,30017,Arrigas,30
13545,30018,Aspères,30
13546,30019,Aubais,30
13547,30020,Aubord,30
13548,30021,Aubussargues,30
13549,30022,Aujac,30
13550,30023,Aujargues,30
13551,30024,Aulas,30
13552,30025,Aumessas,30
13553,30026,Avèze,30
13554,30027,Bagard,30
13555,30028,Bagnols-sur-Cèze,30
13563,30029,Barjac,30
13564,30030,Baron,30
13565,30031,La Bastide-d'Engras,30
13566,30032,Beaucaire,30
13571,30033,Beauvoisin,30
13572,30034,Bellegarde,30
13574,30035,Belvézet,30
13575,30036,Bernis,30
13576,30037,Bessèges,30
13577,30038,Bez-et-Esparon,30
13578,30039,Bezouce,30
13579,30040,Blandas,30
13580,30041,Blauzac,30
13581,30042,Boisset-et-Gaujac,30
13582,30043,Boissières,30
13583,30044,Bonnevaux,30
13584,30045,Bordezac,30
13585,30046,Boucoiran-et-Nozières,30
13586,30047,Bouillargues,30
13588,30048,Bouquet,30
13589,30049,Bourdic,30
13590,30050,Bragassargues,30
13591,30051,Branoux-les-Taillades,30
13592,30052,Bréau-Mars,30
13593,30053,Brignon,30
13594,30054,Brouzet-lès-Quissac,30
13595,30055,Brouzet-lès-Alès,30
13596,30056,La Bruguière,30
13597,30057,Cabrières,30
13598,30058,La Cadière-et-Cambo,30
13599,30059,Le Cailar,30
13600,30060,Caissargues,30
13601,30061,La Calmette,30
13602,30062,Calvisson,30
13603,30064,Campestre-et-Luc,30
13604,30065,Canaules-et-Argentières,30
13605,30066,Cannes-et-Clairan,30
13606,30067,La Capelle-et-Masmolène,30
13607,30068,Cardet,30
13608,30069,Carnas,30
13609,30070,Carsan,30
13610,30071,Cassagnoles,30
13611,30072,Castelnau-Valence,30
13612,30073,Castillon-du-Gard,30
13613,30074,Causse-Bégon,30
13614,30075,Caveirac,30
13615,30076,Cavillargues,30
13616,30077,Cendras,30
13617,30079,Chambon,30
13618,30080,Chamborigaud,30
13619,30081,Chusclan,30
13620,30082,Clarensac,30
13621,30083,Codognan,30
13622,30084,Codolet,30
13623,30085,Collias,30
13624,30086,Collorgues,30
13625,30087,Colognac,30
13626,30088,Combas,30
13627,30089,Comps,30
13628,30090,Concoules,30
13629,30091,Congénies,30
13630,30092,Connaux,30
13631,30093,Conqueyrac,30
13632,30094,Corbès,30
13633,30095,Corconne,30
13634,30096,Cornillon,30
13635,30097,Courry,30
13636,30098,Crespian,30
13637,30099,Cros,30
13638,30100,Cruviers-Lascours,30
13639,30101,Deaux,30
13640,30102,Dions,30
13641,30103,Domazan,30
13642,30104,Domessargues,30
13643,30105,Dourbies,30
13644,30106,Durfort-et-Saint-Martin-de-Sossenac,30
13645,30107,Estézargues,30
13646,30108,L'Estréchure,30
13647,30109,Euzet,30
13648,30110,Flaux,30
13649,30111,Foissac,30
13650,30112,Fons,30
13651,30113,Fons-sur-Lussan,30
13652,30114,Fontanès,30
13653,30115,Fontarèches,30
13654,30116,Fournès,30
13655,30117,Fourques,30
13656,30119,Fressac,30
13657,30120,Gagnières,30
13658,30121,Gailhan,30
13659,30122,Gajan,30
13660,30123,Gallargues-le-Montueux,30
13661,30124,Le Garn,30
13662,30125,Garons,30
13663,30126,Garrigues-Sainte-Eulalie,30
13664,30127,Gaujac,30
13665,30128,Générac,30
13666,30129,Générargues,30
13667,30130,Génolhac,30
13668,30131,Goudargues,30
13669,30132,La Grand-Combe,30
13672,30133,Le Grau-du-Roi,30
13674,30134,Issirac,30
13675,30135,Jonquières-Saint-Vincent,30
13676,30136,Junas,30
13677,30137,Lamelouze,30
13678,30138,Langlade,30
13679,30139,Lanuéjols,30
13680,30140,Lasalle,30
13681,30141,Laudun-l'Ardoise,30
13683,30142,Laval-Pradel,30
13684,30143,Laval-Saint-Roman,30
13685,30144,Lecques,30
13686,30145,Lédenon,30
13687,30146,Lédignan,30
13688,30147,Lézan,30
13689,30148,Liouc,30
13690,30149,Lirac,30
13691,30150,Logrian-Florian,30
13692,30151,Lussan,30
13693,30152,Les Mages,30
13694,30153,Malons-et-Elze,30
13695,30154,Mandagout,30
13696,30155,Manduel,30
13698,30156,Marguerittes,30
13702,30158,Martignargues,30
13703,30159,Le Martinet,30
13704,30160,Maruéjols-lès-Gardon,30
13705,30161,Massanes,30
13706,30162,Massillargues-Attuech,30
13707,30163,Mauressargues,30
13708,30164,Méjannes-le-Clap,30
13709,30165,Méjannes-lès-Alès,30
13710,30166,Meynes,30
13711,30167,Meyrannes,30
13712,30168,Mialet,30
13713,30169,Milhaud,30
13715,30170,Molières-Cavaillac,30
13716,30171,Molières-sur-Cèze,30
13717,30172,Monoblet,30
13718,30173,Mons,30
13719,30174,Montaren-et-Saint-Médiers,30
13720,30175,Montclus,30
13721,30176,Montdardier,30
13722,30177,Monteils,30
13723,30178,Montfaucon,30
13724,30179,Montfrin,30
13725,30180,Montignargues,30
13726,30181,Montmirat,30
13727,30182,Montpezat,30
13728,30183,Moulézan,30
13729,30184,Moussac,30
13730,30185,Mus,30
13731,30186,Nages-et-Solorgues,30
13732,30187,Navacelles,30
13733,30188,Ners,30
13734,30189,Nîmes,30
13797,30191,Orsan,30
13798,30192,Orthoux-Sérignac-Quilhan,30
13799,30193,Parignargues,30
13800,30194,Peyremale,30
13801,30195,Peyrolles,30
13802,30196,Le Pin,30
13803,30197,Les Plans,30
13804,30198,Les Plantiers,30
13805,30199,Pommiers,30
13806,30200,Pompignan,30
13807,30201,Ponteils-et-Brésis,30
13808,30202,Pont-Saint-Esprit,30
13812,30203,Portes,30
13813,30204,Potelières,30
13814,30205,Pougnadoresse,30
13815,30206,Poulx,30
13816,30207,Pouzilhac,30
13817,30208,Puechredon,30
13818,30209,Pujaut,30
13819,30210,Quissac,30
13820,30211,Redessan,30
13821,30212,Remoulins,30
13822,30213,Revens,30
13823,30214,Ribaute-les-Tavernes,30
13824,30215,Rivières,30
13825,30216,Robiac-Rochessadoule,30
13826,30217,Rochefort-du-Gard,30
13828,30218,Rochegude,30
13829,30219,Rogues,30
13830,30220,Roquedur,30
13831,30221,Roquemaure,30
